Chemical	cJMP	Unit	Date	Well	Organism	Dose	Induced	Rep	Time	OD600	Instrument
none	0		2022-03-17	C1	5133	0	FALSE	3	2700	0.112	sunrise
mecillinam	32	ng/mL	2022-03-17	C2	5133	60	FALSE	3	2700	0.112	sunrise
nickel(ii)	70	mM	2022-03-17	C3	5133	5	FALSE	3	2700	0.11	sunrise
novobiocin	37	ug/mL	2022-03-17	C4	5133	60	FALSE	3	2700	0.111	sunrise
urea	227	mM	2022-03-17	C5	5133	500	FALSE	3	2700	0.108	sunrise
vancomycin	56	ug/mL	2022-03-17	C6	5133	100	FALSE	3	2700	0.112	sunrise
none	0		2022-03-17	C7	5146	0	FALSE	3	2700	0.108	sunrise
mecillinam	32	ng/mL	2022-03-17	C8	5146	60	FALSE	3	2700	0.109	sunrise
nickel(ii)	70	mM	2022-03-17	C9	5146	5	FALSE	3	2700	0.109	sunrise
novobiocin	37	ug/mL	2022-03-17	C10	5146	60	FALSE	3	2700	0.107	sunrise
urea	227	mM	2022-03-17	C11	5146	500	FALSE	3	2700	0.107	sunrise
vancomycin	56	ug/mL	2022-03-17	C12	5146	100	FALSE	3	2700	0.11	sunrise
none	0		2022-03-17	D1	5133	0	FALSE	4	2700	0.114	sunrise
mecillinam	32	ng/mL	2022-03-17	D2	5133	60	FALSE	4	2700	0.113	sunrise
nickel(ii)	70	mM	2022-03-17	D3	5133	5	FALSE	4	2700	0.111	sunrise
novobiocin	37	ug/mL	2022-03-17	D4	5133	60	FALSE	4	2700	0.111	sunrise
urea	227	mM	2022-03-17	D5	5133	500	FALSE	4	2700	0.108	sunrise
vancomycin	56	ug/mL	2022-03-17	D6	5133	100	FALSE	4	2700	0.11	sunrise
none	0		2022-03-17	D7	5146	0	FALSE	4	2700	0.107	sunrise
mecillinam	32	ng/mL	2022-03-17	D8	5146	60	FALSE	4	2700	0.108	sunrise
nickel(ii)	70	mM	2022-03-17	D9	5146	5	FALSE	4	2700	0.109	sunrise
novobiocin	37	ug/mL	2022-03-17	D10	5146	60	FALSE	4	2700	0.108	sunrise
urea	227	mM	2022-03-17	D11	5146	500	FALSE	4	2700	0.106	sunrise
vancomycin	56	ug/mL	2022-03-17	D12	5146	100	FALSE	4	2700	0.11	sunrise
none	0		2022-03-17	E1	5133	0	TRUE	1	2700	0.113	sunrise
mecillinam	32	ng/mL	2022-03-17	E2	5133	60	TRUE	1	2700	0.112	sunrise
nickel(ii)	70	mM	2022-03-17	E3	5133	5	TRUE	1	2700	0.114	sunrise
novobiocin	37	ug/mL	2022-03-17	E4	5133	60	TRUE	1	2700	0.112	sunrise
urea	227	mM	2022-03-17	E5	5133	500	TRUE	1	2700	0.109	sunrise
vancomycin	56	ug/mL	2022-03-17	E6	5133	100	TRUE	1	2700	0.111	sunrise
none	0		2022-03-17	E7	5146	0	TRUE	1	2700	0.106	sunrise
mecillinam	32	ng/mL	2022-03-17	E8	5146	60	TRUE	1	2700	0.108	sunrise
nickel(ii)	70	mM	2022-03-17	E9	5146	5	TRUE	1	2700	0.111	sunrise
novobiocin	37	ug/mL	2022-03-17	E10	5146	60	TRUE	1	2700	0.107	sunrise
urea	227	mM	2022-03-17	E11	5146	500	TRUE	1	2700	0.105	sunrise
vancomycin	56	ug/mL	2022-03-17	E12	5146	100	TRUE	1	2700	0.109	sunrise
none	0		2022-03-17	F1	5133	0	TRUE	2	2700	0.113	sunrise
mecillinam	32	ng/mL	2022-03-17	F2	5133	60	TRUE	2	2700	0.112	sunrise
nickel(ii)	70	mM	2022-03-17	F3	5133	5	TRUE	2	2700	0.115	sunrise
novobiocin	37	ug/mL	2022-03-17	F4	5133	60	TRUE	2	2700	0.113	sunrise
urea	227	mM	2022-03-17	F5	5133	500	TRUE	2	2700	0.112	sunrise
vancomycin	56	ug/mL	2022-03-17	F6	5133	100	TRUE	2	2700	0.112	sunrise
none	0		2022-03-17	F7	5146	0	TRUE	2	2700	0.109	sunrise
mecillinam	32	ng/mL	2022-03-17	F8	5146	60	TRUE	2	2700	0.113	sunrise
nickel(ii)	70	mM	2022-03-17	F9	5146	5	TRUE	2	2700	0.118	sunrise
novobiocin	37	ug/mL	2022-03-17	F10	5146	60	TRUE	2	2700	0.108	sunrise
urea	227	mM	2022-03-17	F11	5146	500	TRUE	2	2700	0.108	sunrise
vancomycin	56	ug/mL	2022-03-17	F12	5146	100	TRUE	2	2700	0.113	sunrise
none	0		2022-03-17	G1	5133	0	TRUE	3	2700	0.136	sunrise
mecillinam	32	ng/mL	2022-03-17	G2	5133	60	TRUE	3	2700	0.124	sunrise
nickel(ii)	70	mM	2022-03-17	G3	5133	5	TRUE	3	2700	0.141	sunrise
novobiocin	37	ug/mL	2022-03-17	G4	5133	60	TRUE	3	2700	0.115	sunrise
urea	227	mM	2022-03-17	G5	5133	500	TRUE	3	2700	0.115	sunrise
vancomycin	56	ug/mL	2022-03-17	G6	5133	100	TRUE	3	2700	0.118	sunrise
none	0		2022-03-17	G7	5146	0	TRUE	3	2700	0.112	sunrise
mecillinam	32	ng/mL	2022-03-17	G8	5146	60	TRUE	3	2700	0.114	sunrise
nickel(ii)	70	mM	2022-03-17	G9	5146	5	TRUE	3	2700	0.118	sunrise
novobiocin	37	ug/mL	2022-03-17	G10	5146	60	TRUE	3	2700	0.111	sunrise
urea	227	mM	2022-03-17	G11	5146	500	TRUE	3	2700	0.112	sunrise
vancomycin	56	ug/mL	2022-03-17	G12	5146	100	TRUE	3	2700	0.121	sunrise
none	0		2022-03-17	H1	5133	0	TRUE	4	2700	0.129	sunrise
mecillinam	32	ng/mL	2022-03-17	H2	5133	60	TRUE	4	2700	0.137	sunrise
nickel(ii)	70	mM	2022-03-17	H3	5133	5	TRUE	4	2700	0.12	sunrise
novobiocin	37	ug/mL	2022-03-17	H4	5133	60	TRUE	4	2700	0.113	sunrise
urea	227	mM	2022-03-17	H5	5133	500	TRUE	4	2700	0.145	sunrise
vancomycin	56	ug/mL	2022-03-17	H6	5133	100	TRUE	4	2700	0.14	sunrise
none	0		2022-03-17	H7	5146	0	TRUE	4	2700	0.139	sunrise
mecillinam	32	ng/mL	2022-03-17	H8	5146	60	TRUE	4	2700	0.132	sunrise
nickel(ii)	70	mM	2022-03-17	H9	5146	5	TRUE	4	2700	0.139	sunrise
novobiocin	37	ug/mL	2022-03-17	H10	5146	60	TRUE	4	2700	0.11	sunrise
urea	227	mM	2022-03-17	H11	5146	500	TRUE	4	2700	0.131	sunrise
vancomycin	56	ug/mL	2022-03-17	H12	5146	100	TRUE	4	2700	0.127	sunrise
none	0		2022-03-17	A1	5133	0	FALSE	1	3600	0.128	sunrise
mecillinam	32	ng/mL	2022-03-17	A2	5133	60	FALSE	1	3600	0.128	sunrise
nickel(ii)	70	mM	2022-03-17	A3	5133	5	FALSE	1	3600	0.113	sunrise
novobiocin	37	ug/mL	2022-03-17	A4	5133	60	FALSE	1	3600	0.117	sunrise
urea	227	mM	2022-03-17	A5	5133	500	FALSE	1	3600	0.121	sunrise
vancomycin	56	ug/mL	2022-03-17	A6	5133	100	FALSE	1	3600	0.13	sunrise
none	0		2022-03-17	A7	5146	0	FALSE	1	3600	0.122	sunrise
mecillinam	32	ng/mL	2022-03-17	A8	5146	60	FALSE	1	3600	0.121	sunrise
nickel(ii)	70	mM	2022-03-17	A9	5146	5	FALSE	1	3600	0.112	sunrise
novobiocin	37	ug/mL	2022-03-17	A10	5146	60	FALSE	1	3600	0.112	sunrise
urea	227	mM	2022-03-17	A11	5146	500	FALSE	1	3600	0.113	sunrise
vancomycin	56	ug/mL	2022-03-17	A12	5146	100	FALSE	1	3600	0.123	sunrise
none	0		2022-03-17	B1	5133	0	FALSE	2	3600	0.131	sunrise
mecillinam	32	ng/mL	2022-03-17	B2	5133	60	FALSE	2	3600	0.134	sunrise
nickel(ii)	70	mM	2022-03-17	B3	5133	5	FALSE	2	3600	0.115	sunrise
novobiocin	37	ug/mL	2022-03-17	B4	5133	60	FALSE	2	3600	0.121	sunrise
urea	227	mM	2022-03-17	B5	5133	500	FALSE	2	3600	0.118	sunrise
vancomycin	56	ug/mL	2022-03-17	B6	5133	100	FALSE	2	3600	0.127	sunrise
none	0		2022-03-17	B7	5146	0	FALSE	2	3600	0.12	sunrise
mecillinam	32	ng/mL	2022-03-17	B8	5146	60	FALSE	2	3600	0.121	sunrise
nickel(ii)	70	mM	2022-03-17	B9	5146	5	FALSE	2	3600	0.112	sunrise
novobiocin	37	ug/mL	2022-03-17	B10	5146	60	FALSE	2	3600	0.115	sunrise
urea	227	mM	2022-03-17	B11	5146	500	FALSE	2	3600	0.113	sunrise
vancomycin	56	ug/mL	2022-03-17	B12	5146	100	FALSE	2	3600	0.127	sunrise
none	0		2022-03-17	C1	5133	0	FALSE	3	3600	0.129	sunrise
mecillinam	32	ng/mL	2022-03-17	C2	5133	60	FALSE	3	3600	0.127	sunrise
nickel(ii)	70	mM	2022-03-17	C3	5133	5	FALSE	3	3600	0.112	sunrise
novobiocin	37	ug/mL	2022-03-17	C4	5133	60	FALSE	3	3600	0.118	sunrise
urea	227	mM	2022-03-17	C5	5133	500	FALSE	3	3600	0.118	sunrise
vancomycin	56	ug/mL	2022-03-17	C6	5133	100	FALSE	3	3600	0.127	sunrise
none	0		2022-03-17	C7	5146	0	FALSE	3	3600	0.121	sunrise
mecillinam	32	ng/mL	2022-03-17	C8	5146	60	FALSE	3	3600	0.122	sunrise
nickel(ii)	70	mM	2022-03-17	C9	5146	5	FALSE	3	3600	0.11	sunrise
novobiocin	37	ug/mL	2022-03-17	C10	5146	60	FALSE	3	3600	0.113	sunrise
urea	227	mM	2022-03-17	C11	5146	500	FALSE	3	3600	0.118	sunrise
vancomycin	56	ug/mL	2022-03-17	C12	5146	100	FALSE	3	3600	0.126	sunrise
none	0		2022-03-17	D1	5133	0	FALSE	4	3600	0.134	sunrise
mecillinam	32	ng/mL	2022-03-17	D2	5133	60	FALSE	4	3600	0.128	sunrise
nickel(ii)	70	mM	2022-03-17	D3	5133	5	FALSE	4	3600	0.115	sunrise
novobiocin	37	ug/mL	2022-03-17	D4	5133	60	FALSE	4	3600	0.12	sunrise
urea	227	mM	2022-03-17	D5	5133	500	FALSE	4	3600	0.119	sunrise
vancomycin	56	ug/mL	2022-03-17	D6	5133	100	FALSE	4	3600	0.125	sunrise
none	0		2022-03-17	D7	5146	0	FALSE	4	3600	0.121	sunrise
mecillinam	32	ng/mL	2022-03-17	D8	5146	60	FALSE	4	3600	0.123	sunrise
nickel(ii)	70	mM	2022-03-17	D9	5146	5	FALSE	4	3600	0.112	sunrise
novobiocin	37	ug/mL	2022-03-17	D10	5146	60	FALSE	4	3600	0.114	sunrise
urea	227	mM	2022-03-17	D11	5146	500	FALSE	4	3600	0.119	sunrise
vancomycin	56	ug/mL	2022-03-17	D12	5146	100	FALSE	4	3600	0.129	sunrise
none	0		2022-03-17	E1	5133	0	TRUE	1	3600	0.134	sunrise
mecillinam	32	ng/mL	2022-03-17	E2	5133	60	TRUE	1	3600	0.132	sunrise
nickel(ii)	70	mM	2022-03-17	E3	5133	5	TRUE	1	3600	0.121	sunrise
novobiocin	37	ug/mL	2022-03-17	E4	5133	60	TRUE	1	3600	0.119	sunrise
urea	227	mM	2022-03-17	E5	5133	500	TRUE	1	3600	0.12	sunrise
vancomycin	56	ug/mL	2022-03-17	E6	5133	100	TRUE	1	3600	0.128	sunrise
none	0		2022-03-17	E7	5146	0	TRUE	1	3600	0.119	sunrise
mecillinam	32	ng/mL	2022-03-17	E8	5146	60	TRUE	1	3600	0.121	sunrise
nickel(ii)	70	mM	2022-03-17	E9	5146	5	TRUE	1	3600	0.115	sunrise
novobiocin	37	ug/mL	2022-03-17	E10	5146	60	TRUE	1	3600	0.114	sunrise
urea	227	mM	2022-03-17	E11	5146	500	TRUE	1	3600	0.113	sunrise
vancomycin	56	ug/mL	2022-03-17	E12	5146	100	TRUE	1	3600	0.122	sunrise
none	0		2022-03-17	F1	5133	0	TRUE	2	3600	0.131	sunrise
mecillinam	32	ng/mL	2022-03-17	F2	5133	60	TRUE	2	3600	0.129	sunrise
nickel(ii)	70	mM	2022-03-17	F3	5133	5	TRUE	2	3600	0.115	sunrise
novobiocin	37	ug/mL	2022-03-17	F4	5133	60	TRUE	2	3600	0.12	sunrise
urea	227	mM	2022-03-17	F5	5133	500	TRUE	2	3600	0.121	sunrise
vancomycin	56	ug/mL	2022-03-17	F6	5133	100	TRUE	2	3600	0.129	sunrise
none	0		2022-03-17	F7	5146	0	TRUE	2	3600	0.121	sunrise
mecillinam	32	ng/mL	2022-03-17	F8	5146	60	TRUE	2	3600	0.123	sunrise
nickel(ii)	70	mM	2022-03-17	F9	5146	5	TRUE	2	3600	0.121	sunrise
novobiocin	37	ug/mL	2022-03-17	F10	5146	60	TRUE	2	3600	0.112	sunrise
urea	227	mM	2022-03-17	F11	5146	500	TRUE	2	3600	0.118	sunrise
vancomycin	56	ug/mL	2022-03-17	F12	5146	100	TRUE	2	3600	0.125	sunrise
none	0		2022-03-17	G1	5133	0	TRUE	3	3600	0.173	sunrise
mecillinam	32	ng/mL	2022-03-17	G2	5133	60	TRUE	3	3600	0.179	sunrise
nickel(ii)	70	mM	2022-03-17	G3	5133	5	TRUE	3	3600	0.164	sunrise
novobiocin	37	ug/mL	2022-03-17	G4	5133	60	TRUE	3	3600	0.125	sunrise
urea	227	mM	2022-03-17	G5	5133	500	TRUE	3	3600	0.146	sunrise
vancomycin	56	ug/mL	2022-03-17	G6	5133	100	TRUE	3	3600	0.156	sunrise
none	0		2022-03-17	G7	5146	0	TRUE	3	3600	0.134	sunrise
mecillinam	32	ng/mL	2022-03-17	G8	5146	60	TRUE	3	3600	0.141	sunrise
nickel(ii)	70	mM	2022-03-17	G9	5146	5	TRUE	3	3600	0.15	sunrise
novobiocin	37	ug/mL	2022-03-17	G10	5146	60	TRUE	3	3600	0.119	sunrise
urea	227	mM	2022-03-17	G11	5146	500	TRUE	3	3600	0.125	sunrise
vancomycin	56	ug/mL	2022-03-17	G12	5146	100	TRUE	3	3600	0.138	sunrise
none	0		2022-03-17	H1	5133	0	TRUE	4	3600	0.152	sunrise
mecillinam	32	ng/mL	2022-03-17	H2	5133	60	TRUE	4	3600	0.138	sunrise
nickel(ii)	70	mM	2022-03-17	H3	5133	5	TRUE	4	3600	0.131	sunrise
novobiocin	37	ug/mL	2022-03-17	H4	5133	60	TRUE	4	3600	0.121	sunrise
urea	227	mM	2022-03-17	H5	5133	500	TRUE	4	3600	0.129	sunrise
vancomycin	56	ug/mL	2022-03-17	H6	5133	100	TRUE	4	3600	0.141	sunrise
none	0		2022-03-17	H7	5146	0	TRUE	4	3600	0.146	sunrise
mecillinam	32	ng/mL	2022-03-17	H8	5146	60	TRUE	4	3600	0.147	sunrise
nickel(ii)	70	mM	2022-03-17	H9	5146	5	TRUE	4	3600	0.127	sunrise
novobiocin	37	ug/mL	2022-03-17	H10	5146	60	TRUE	4	3600	0.116	sunrise
urea	227	mM	2022-03-17	H11	5146	500	TRUE	4	3600	0.135	sunrise
vancomycin	56	ug/mL	2022-03-17	H12	5146	100	TRUE	4	3600	0.151	sunrise
none	0		2022-03-17	A1	5133	0	FALSE	1	4500	0.153	sunrise
mecillinam	32	ng/mL	2022-03-17	A2	5133	60	FALSE	1	4500	0.149	sunrise
nickel(ii)	70	mM	2022-03-17	A3	5133	5	FALSE	1	4500	0.116	sunrise
novobiocin	37	ug/mL	2022-03-17	A4	5133	60	FALSE	1	4500	0.124	sunrise
urea	227	mM	2022-03-17	A5	5133	500	FALSE	1	4500	0.138	sunrise
vancomycin	56	ug/mL	2022-03-17	A6	5133	100	FALSE	1	4500	0.148	sunrise
none	0		2022-03-17	A7	5146	0	FALSE	1	4500	0.143	sunrise
mecillinam	32	ng/mL	2022-03-17	A8	5146	60	FALSE	1	4500	0.141	sunrise
nickel(ii)	70	mM	2022-03-17	A9	5146	5	FALSE	1	4500	0.113	sunrise
novobiocin	37	ug/mL	2022-03-17	A10	5146	60	FALSE	1	4500	0.118	sunrise
urea	227	mM	2022-03-17	A11	5146	500	FALSE	1	4500	0.125	sunrise
vancomycin	56	ug/mL	2022-03-17	A12	5146	100	FALSE	1	4500	0.144	sunrise
none	0		2022-03-17	B1	5133	0	FALSE	2	4500	0.157	sunrise
mecillinam	32	ng/mL	2022-03-17	B2	5133	60	FALSE	2	4500	0.152	sunrise
nickel(ii)	70	mM	2022-03-17	B3	5133	5	FALSE	2	4500	0.117	sunrise
novobiocin	37	ug/mL	2022-03-17	B4	5133	60	FALSE	2	4500	0.128	sunrise
urea	227	mM	2022-03-17	B5	5133	500	FALSE	2	4500	0.133	sunrise
vancomycin	56	ug/mL	2022-03-17	B6	5133	100	FALSE	2	4500	0.148	sunrise
none	0		2022-03-17	B7	5146	0	FALSE	2	4500	0.139	sunrise
mecillinam	32	ng/mL	2022-03-17	B8	5146	60	FALSE	2	4500	0.142	sunrise
nickel(ii)	70	mM	2022-03-17	B9	5146	5	FALSE	2	4500	0.113	sunrise
novobiocin	37	ug/mL	2022-03-17	B10	5146	60	FALSE	2	4500	0.12	sunrise
urea	227	mM	2022-03-17	B11	5146	500	FALSE	2	4500	0.124	sunrise
vancomycin	56	ug/mL	2022-03-17	B12	5146	100	FALSE	2	4500	0.148	sunrise
none	0		2022-03-17	C1	5133	0	FALSE	3	4500	0.158	sunrise
mecillinam	32	ng/mL	2022-03-17	C2	5133	60	FALSE	3	4500	0.148	sunrise
nickel(ii)	70	mM	2022-03-17	C3	5133	5	FALSE	3	4500	0.115	sunrise
novobiocin	37	ug/mL	2022-03-17	C4	5133	60	FALSE	3	4500	0.126	sunrise
urea	227	mM	2022-03-17	C5	5133	500	FALSE	3	4500	0.133	sunrise
vancomycin	56	ug/mL	2022-03-17	C6	5133	100	FALSE	3	4500	0.153	sunrise
none	0		2022-03-17	C7	5146	0	FALSE	3	4500	0.143	sunrise
mecillinam	32	ng/mL	2022-03-17	C8	5146	60	FALSE	3	4500	0.141	sunrise
nickel(ii)	70	mM	2022-03-17	C9	5146	5	FALSE	3	4500	0.112	sunrise
novobiocin	37	ug/mL	2022-03-17	C10	5146	60	FALSE	3	4500	0.119	sunrise
urea	227	mM	2022-03-17	C11	5146	500	FALSE	3	4500	0.126	sunrise
vancomycin	56	ug/mL	2022-03-17	C12	5146	100	FALSE	3	4500	0.146	sunrise
none	0		2022-03-17	D1	5133	0	FALSE	4	4500	0.159	sunrise
mecillinam	32	ng/mL	2022-03-17	D2	5133	60	FALSE	4	4500	0.147	sunrise
nickel(ii)	70	mM	2022-03-17	D3	5133	5	FALSE	4	4500	0.116	sunrise
novobiocin	37	ug/mL	2022-03-17	D4	5133	60	FALSE	4	4500	0.128	sunrise
urea	227	mM	2022-03-17	D5	5133	500	FALSE	4	4500	0.132	sunrise
vancomycin	56	ug/mL	2022-03-17	D6	5133	100	FALSE	4	4500	0.144	sunrise
none	0		2022-03-17	D7	5146	0	FALSE	4	4500	0.14	sunrise
mecillinam	32	ng/mL	2022-03-17	D8	5146	60	FALSE	4	4500	0.14	sunrise
nickel(ii)	70	mM	2022-03-17	D9	5146	5	FALSE	4	4500	0.113	sunrise
novobiocin	37	ug/mL	2022-03-17	D10	5146	60	FALSE	4	4500	0.12	sunrise
urea	227	mM	2022-03-17	D11	5146	500	FALSE	4	4500	0.126	sunrise
vancomycin	56	ug/mL	2022-03-17	D12	5146	100	FALSE	4	4500	0.147	sunrise
none	0		2022-03-17	E1	5133	0	TRUE	1	4500	0.159	sunrise
mecillinam	32	ng/mL	2022-03-17	E2	5133	60	TRUE	1	4500	0.149	sunrise
nickel(ii)	70	mM	2022-03-17	E3	5133	5	TRUE	1	4500	0.119	sunrise
novobiocin	37	ug/mL	2022-03-17	E4	5133	60	TRUE	1	4500	0.126	sunrise
urea	227	mM	2022-03-17	E5	5133	500	TRUE	1	4500	0.132	sunrise
vancomycin	56	ug/mL	2022-03-17	E6	5133	100	TRUE	1	4500	0.148	sunrise
none	0		2022-03-17	E7	5146	0	TRUE	1	4500	0.139	sunrise
mecillinam	32	ng/mL	2022-03-17	E8	5146	60	TRUE	1	4500	0.141	sunrise
nickel(ii)	70	mM	2022-03-17	E9	5146	5	TRUE	1	4500	0.114	sunrise
novobiocin	37	ug/mL	2022-03-17	E10	5146	60	TRUE	1	4500	0.119	sunrise
urea	227	mM	2022-03-17	E11	5146	500	TRUE	1	4500	0.123	sunrise
vancomycin	56	ug/mL	2022-03-17	E12	5146	100	TRUE	1	4500	0.143	sunrise
none	0		2022-03-17	F1	5133	0	TRUE	2	4500	0.16	sunrise
mecillinam	32	ng/mL	2022-03-17	F2	5133	60	TRUE	2	4500	0.152	sunrise
nickel(ii)	70	mM	2022-03-17	F3	5133	5	TRUE	2	4500	0.12	sunrise
novobiocin	37	ug/mL	2022-03-17	F4	5133	60	TRUE	2	4500	0.127	sunrise
urea	227	mM	2022-03-17	F5	5133	500	TRUE	2	4500	0.136	sunrise
vancomycin	56	ug/mL	2022-03-17	F6	5133	100	TRUE	2	4500	0.149	sunrise
none	0		2022-03-17	F7	5146	0	TRUE	2	4500	0.142	sunrise
mecillinam	32	ng/mL	2022-03-17	F8	5146	60	TRUE	2	4500	0.146	sunrise
nickel(ii)	70	mM	2022-03-17	F9	5146	5	TRUE	2	4500	0.12	sunrise
novobiocin	37	ug/mL	2022-03-17	F10	5146	60	TRUE	2	4500	0.118	sunrise
urea	227	mM	2022-03-17	F11	5146	500	TRUE	2	4500	0.13	sunrise
vancomycin	56	ug/mL	2022-03-17	F12	5146	100	TRUE	2	4500	0.151	sunrise
none	0		2022-03-17	G1	5133	0	TRUE	3	4500	0.203	sunrise
mecillinam	32	ng/mL	2022-03-17	G2	5133	60	TRUE	3	4500	0.178	sunrise
nickel(ii)	70	mM	2022-03-17	G3	5133	5	TRUE	3	4500	0.166	sunrise
novobiocin	37	ug/mL	2022-03-17	G4	5133	60	TRUE	3	4500	0.129	sunrise
urea	227	mM	2022-03-17	G5	5133	500	TRUE	3	4500	0.145	sunrise
vancomycin	56	ug/mL	2022-03-17	G6	5133	100	TRUE	3	4500	0.164	sunrise
none	0		2022-03-17	G7	5146	0	TRUE	3	4500	0.15	sunrise
mecillinam	32	ng/mL	2022-03-17	G8	5146	60	TRUE	3	4500	0.152	sunrise
nickel(ii)	70	mM	2022-03-17	G9	5146	5	TRUE	3	4500	0.128	sunrise
novobiocin	37	ug/mL	2022-03-17	G10	5146	60	TRUE	3	4500	0.122	sunrise
urea	227	mM	2022-03-17	G11	5146	500	TRUE	3	4500	0.135	sunrise
vancomycin	56	ug/mL	2022-03-17	G12	5146	100	TRUE	3	4500	0.158	sunrise
none	0		2022-03-17	H1	5133	0	TRUE	4	4500	0.163	sunrise
mecillinam	32	ng/mL	2022-03-17	H2	5133	60	TRUE	4	4500	0.168	sunrise
nickel(ii)	70	mM	2022-03-17	H3	5133	5	TRUE	4	4500	0.121	sunrise
novobiocin	37	ug/mL	2022-03-17	H4	5133	60	TRUE	4	4500	0.128	sunrise
urea	227	mM	2022-03-17	H5	5133	500	TRUE	4	4500	0.165	sunrise
vancomycin	56	ug/mL	2022-03-17	H6	5133	100	TRUE	4	4500	0.186	sunrise
none	0		2022-03-17	H7	5146	0	TRUE	4	4500	0.184	sunrise
mecillinam	32	ng/mL	2022-03-17	H8	5146	60	TRUE	4	4500	0.177	sunrise
nickel(ii)	70	mM	2022-03-17	H9	5146	5	TRUE	4	4500	0.138	sunrise
novobiocin	37	ug/mL	2022-03-17	H10	5146	60	TRUE	4	4500	0.125	sunrise
urea	227	mM	2022-03-17	H11	5146	500	TRUE	4	4500	0.151	sunrise
vancomycin	56	ug/mL	2022-03-17	H12	5146	100	TRUE	4	4500	0.165	sunrise
none	0		2022-03-17	A1	5133	0	FALSE	1	5400	0.18	sunrise
mecillinam	32	ng/mL	2022-03-17	A2	5133	60	FALSE	1	5400	0.18	sunrise
nickel(ii)	70	mM	2022-03-17	A3	5133	5	FALSE	1	5400	0.12	sunrise
novobiocin	37	ug/mL	2022-03-17	A4	5133	60	FALSE	1	5400	0.133	sunrise
urea	227	mM	2022-03-17	A5	5133	500	FALSE	1	5400	0.159	sunrise
vancomycin	56	ug/mL	2022-03-17	A6	5133	100	FALSE	1	5400	0.175	sunrise
none	0		2022-03-17	A7	5146	0	FALSE	1	5400	0.169	sunrise
mecillinam	32	ng/mL	2022-03-17	A8	5146	60	FALSE	1	5400	0.166	sunrise
nickel(ii)	70	mM	2022-03-17	A9	5146	5	FALSE	1	5400	0.115	sunrise
novobiocin	37	ug/mL	2022-03-17	A10	5146	60	FALSE	1	5400	0.124	sunrise
urea	227	mM	2022-03-17	A11	5146	500	FALSE	1	5400	0.145	sunrise
vancomycin	56	ug/mL	2022-03-17	A12	5146	100	FALSE	1	5400	0.168	sunrise
none	0		2022-03-17	B1	5133	0	FALSE	2	5400	0.185	sunrise
mecillinam	32	ng/mL	2022-03-17	B2	5133	60	FALSE	2	5400	0.181	sunrise
nickel(ii)	70	mM	2022-03-17	B3	5133	5	FALSE	2	5400	0.122	sunrise
novobiocin	37	ug/mL	2022-03-17	B4	5133	60	FALSE	2	5400	0.138	sunrise
urea	227	mM	2022-03-17	B5	5133	500	FALSE	2	5400	0.154	sunrise
vancomycin	56	ug/mL	2022-03-17	B6	5133	100	FALSE	2	5400	0.177	sunrise
none	0		2022-03-17	B7	5146	0	FALSE	2	5400	0.165	sunrise
mecillinam	32	ng/mL	2022-03-17	B8	5146	60	FALSE	2	5400	0.169	sunrise
nickel(ii)	70	mM	2022-03-17	B9	5146	5	FALSE	2	5400	0.116	sunrise
novobiocin	37	ug/mL	2022-03-17	B10	5146	60	FALSE	2	5400	0.127	sunrise
urea	227	mM	2022-03-17	B11	5146	500	FALSE	2	5400	0.143	sunrise
vancomycin	56	ug/mL	2022-03-17	B12	5146	100	FALSE	2	5400	0.176	sunrise
none	0		2022-03-17	C1	5133	0	FALSE	3	5400	0.186	sunrise
mecillinam	32	ng/mL	2022-03-17	C2	5133	60	FALSE	3	5400	0.176	sunrise
nickel(ii)	70	mM	2022-03-17	C3	5133	5	FALSE	3	5400	0.115	sunrise
novobiocin	37	ug/mL	2022-03-17	C4	5133	60	FALSE	3	5400	0.136	sunrise
urea	227	mM	2022-03-17	C5	5133	500	FALSE	3	5400	0.153	sunrise
vancomycin	56	ug/mL	2022-03-17	C6	5133	100	FALSE	3	5400	0.179	sunrise
none	0		2022-03-17	C7	5146	0	FALSE	3	5400	0.167	sunrise
mecillinam	32	ng/mL	2022-03-17	C8	5146	60	FALSE	3	5400	0.164	sunrise
nickel(ii)	70	mM	2022-03-17	C9	5146	5	FALSE	3	5400	0.114	sunrise
novobiocin	37	ug/mL	2022-03-17	C10	5146	60	FALSE	3	5400	0.126	sunrise
urea	227	mM	2022-03-17	C11	5146	500	FALSE	3	5400	0.148	sunrise
vancomycin	56	ug/mL	2022-03-17	C12	5146	100	FALSE	3	5400	0.172	sunrise
none	0		2022-03-17	D1	5133	0	FALSE	4	5400	0.187	sunrise
mecillinam	32	ng/mL	2022-03-17	D2	5133	60	FALSE	4	5400	0.178	sunrise
nickel(ii)	70	mM	2022-03-17	D3	5133	5	FALSE	4	5400	0.118	sunrise
novobiocin	37	ug/mL	2022-03-17	D4	5133	60	FALSE	4	5400	0.139	sunrise
urea	227	mM	2022-03-17	D5	5133	500	FALSE	4	5400	0.155	sunrise
vancomycin	56	ug/mL	2022-03-17	D6	5133	100	FALSE	4	5400	0.172	sunrise
none	0		2022-03-17	D7	5146	0	FALSE	4	5400	0.164	sunrise
mecillinam	32	ng/mL	2022-03-17	D8	5146	60	FALSE	4	5400	0.164	sunrise
