Chemical	cJMP	Unit	Date	Well	Organism	Dose	Induced	Rep	Time	OD600	Instrument
none	0		2022-03-09	B1	5111	NA	FALSE	2	2639.9	0.0879	icontrol
deoxycholate	177	%w/v	2022-03-09	B2	5111	1	FALSE	2	2639.9	0.0871	icontrol
mecillinam	32	ng/mL	2022-03-09	B3	5111	30	FALSE	2	2639.9	0.0866	icontrol
nickel(ii)	70	mM	2022-03-09	B4	5111	1	FALSE	2	2639.9	0.0894	icontrol
novobiocin	37	ug/mL	2022-03-09	B5	5111	30	FALSE	2	2639.9	0.0893	icontrol
urea	227	mM	2022-03-09	B6	5111	750	FALSE	2	2639.9	0.0913	icontrol
none	0		2022-03-09	B7	5142	NA	FALSE	2	2639.9	0.0856	icontrol
deoxycholate	177	%w/v	2022-03-09	B8	5142	1	FALSE	2	2639.9	0.0886	icontrol
mecillinam	32	ng/mL	2022-03-09	B9	5142	30	FALSE	2	2639.9	0.0845	icontrol
nickel(ii)	70	mM	2022-03-09	B10	5142	1	FALSE	2	2639.9	0.0888	icontrol
novobiocin	37	ug/mL	2022-03-09	B11	5142	30	FALSE	2	2639.9	0.086	icontrol
urea	227	mM	2022-03-09	B12	5142	750	FALSE	2	2639.9	0.0861	icontrol
none	0		2022-03-09	C1	5111	NA	FALSE	3	2639.9	0.0858	icontrol
deoxycholate	177	%w/v	2022-03-09	C2	5111	1	FALSE	3	2639.9	0.0904	icontrol
mecillinam	32	ng/mL	2022-03-09	C3	5111	30	FALSE	3	2639.9	0.088	icontrol
nickel(ii)	70	mM	2022-03-09	C4	5111	1	FALSE	3	2639.9	0.0875	icontrol
novobiocin	37	ug/mL	2022-03-09	C5	5111	30	FALSE	3	2639.9	0.0911	icontrol
urea	227	mM	2022-03-09	C6	5111	750	FALSE	3	2639.9	0.0897	icontrol
none	0		2022-03-09	C7	5142	NA	FALSE	3	2639.9	0.0872	icontrol
deoxycholate	177	%w/v	2022-03-09	C8	5142	1	FALSE	3	2639.9	0.0859	icontrol
mecillinam	32	ng/mL	2022-03-09	C9	5142	30	FALSE	3	2639.9	0.0867	icontrol
nickel(ii)	70	mM	2022-03-09	C10	5142	1	FALSE	3	2639.9	0.0884	icontrol
novobiocin	37	ug/mL	2022-03-09	C11	5142	30	FALSE	3	2639.9	0.087	icontrol
urea	227	mM	2022-03-09	C12	5142	750	FALSE	3	2639.9	0.0856	icontrol
none	0		2022-03-09	D1	5111	NA	FALSE	4	2639.9	0.0854	icontrol
deoxycholate	177	%w/v	2022-03-09	D2	5111	1	FALSE	4	2639.9	0.0879	icontrol
mecillinam	32	ng/mL	2022-03-09	D3	5111	30	FALSE	4	2639.9	0.091	icontrol
nickel(ii)	70	mM	2022-03-09	D4	5111	1	FALSE	4	2639.9	0.0894	icontrol
novobiocin	37	ug/mL	2022-03-09	D5	5111	30	FALSE	4	2639.9	0.0909	icontrol
urea	227	mM	2022-03-09	D6	5111	750	FALSE	4	2639.9	0.089	icontrol
none	0		2022-03-09	D7	5142	NA	FALSE	4	2639.9	0.0899	icontrol
deoxycholate	177	%w/v	2022-03-09	D8	5142	1	FALSE	4	2639.9	0.0861	icontrol
mecillinam	32	ng/mL	2022-03-09	D9	5142	30	FALSE	4	2639.9	0.085	icontrol
nickel(ii)	70	mM	2022-03-09	D10	5142	1	FALSE	4	2639.9	0.0865	icontrol
novobiocin	37	ug/mL	2022-03-09	D11	5142	30	FALSE	4	2639.9	0.0852	icontrol
urea	227	mM	2022-03-09	D12	5142	750	FALSE	4	2639.9	0.0864	icontrol
none	0		2022-03-09	E1	5111	NA	TRUE	1	2639.9	0.085	icontrol
deoxycholate	177	%w/v	2022-03-09	E2	5111	1	TRUE	1	2639.9	0.0861	icontrol
mecillinam	32	ng/mL	2022-03-09	E3	5111	30	TRUE	1	2639.9	0.0859	icontrol
nickel(ii)	70	mM	2022-03-09	E4	5111	1	TRUE	1	2639.9	0.086	icontrol
novobiocin	37	ug/mL	2022-03-09	E5	5111	30	TRUE	1	2639.9	0.0888	icontrol
urea	227	mM	2022-03-09	E6	5111	750	TRUE	1	2639.9	0.1727	icontrol
none	0		2022-03-09	E7	5142	NA	TRUE	1	2639.9	0.0852	icontrol
deoxycholate	177	%w/v	2022-03-09	E8	5142	1	TRUE	1	2639.9	0.0869	icontrol
mecillinam	32	ng/mL	2022-03-09	E9	5142	30	TRUE	1	2639.9	0.0868	icontrol
nickel(ii)	70	mM	2022-03-09	E10	5142	1	TRUE	1	2639.9	0.0859	icontrol
novobiocin	37	ug/mL	2022-03-09	E11	5142	30	TRUE	1	2639.9	0.0876	icontrol
urea	227	mM	2022-03-09	E12	5142	750	TRUE	1	2639.9	0.0879	icontrol
none	0		2022-03-09	F1	5111	NA	TRUE	2	2639.9	0.0914	icontrol
deoxycholate	177	%w/v	2022-03-09	F2	5111	1	TRUE	2	2639.9	0.087	icontrol
mecillinam	32	ng/mL	2022-03-09	F3	5111	30	TRUE	2	2639.9	0.0914	icontrol
nickel(ii)	70	mM	2022-03-09	F4	5111	1	TRUE	2	2639.9	0.0893	icontrol
novobiocin	37	ug/mL	2022-03-09	F5	5111	30	TRUE	2	2639.9	0.0893	icontrol
urea	227	mM	2022-03-09	F6	5111	750	TRUE	2	2639.9	0.0933	icontrol
none	0		2022-03-09	F7	5142	NA	TRUE	2	2639.9	0.0886	icontrol
deoxycholate	177	%w/v	2022-03-09	F8	5142	1	TRUE	2	2639.9	0.0878	icontrol
mecillinam	32	ng/mL	2022-03-09	F9	5142	30	TRUE	2	2639.9	0.0877	icontrol
nickel(ii)	70	mM	2022-03-09	F10	5142	1	TRUE	2	2639.9	0.086	icontrol
novobiocin	37	ug/mL	2022-03-09	F11	5142	30	TRUE	2	2639.9	0.0871	icontrol
urea	227	mM	2022-03-09	F12	5142	750	TRUE	2	2639.9	0.0884	icontrol
none	0		2022-03-09	G1	5111	NA	TRUE	3	2639.9	0.088	icontrol
deoxycholate	177	%w/v	2022-03-09	G2	5111	1	TRUE	3	2639.9	0.0877	icontrol
mecillinam	32	ng/mL	2022-03-09	G3	5111	30	TRUE	3	2639.9	0.0858	icontrol
nickel(ii)	70	mM	2022-03-09	G4	5111	1	TRUE	3	2639.9	0.0857	icontrol
novobiocin	37	ug/mL	2022-03-09	G5	5111	30	TRUE	3	2639.9	0.0891	icontrol
urea	227	mM	2022-03-09	G6	5111	750	TRUE	3	2639.9	0.0867	icontrol
none	0		2022-03-09	G7	5142	NA	TRUE	3	2639.9	0.1032	icontrol
deoxycholate	177	%w/v	2022-03-09	G8	5142	1	TRUE	3	2639.9	0.0886	icontrol
mecillinam	32	ng/mL	2022-03-09	G9	5142	30	TRUE	3	2639.9	0.0898	icontrol
nickel(ii)	70	mM	2022-03-09	G10	5142	1	TRUE	3	2639.9	0.0871	icontrol
novobiocin	37	ug/mL	2022-03-09	G11	5142	30	TRUE	3	2639.9	0.0883	icontrol
urea	227	mM	2022-03-09	G12	5142	750	TRUE	3	2639.9	0.0865	icontrol
none	0		2022-03-09	H1	5111	NA	TRUE	4	2639.9	0.0858	icontrol
deoxycholate	177	%w/v	2022-03-09	H2	5111	1	TRUE	4	2639.9	0.0855	icontrol
mecillinam	32	ng/mL	2022-03-09	H3	5111	30	TRUE	4	2639.9	0.0928	icontrol
nickel(ii)	70	mM	2022-03-09	H4	5111	1	TRUE	4	2639.9	0.0956	icontrol
novobiocin	37	ug/mL	2022-03-09	H5	5111	30	TRUE	4	2639.9	0.0906	icontrol
urea	227	mM	2022-03-09	H6	5111	750	TRUE	4	2639.9	0.0917	icontrol
none	0		2022-03-09	H7	5142	NA	TRUE	4	2639.9	0.0958	icontrol
deoxycholate	177	%w/v	2022-03-09	H8	5142	1	TRUE	4	2639.9	0.0856	icontrol
mecillinam	32	ng/mL	2022-03-09	H9	5142	30	TRUE	4	2639.9	0.0968	icontrol
nickel(ii)	70	mM	2022-03-09	H10	5142	1	TRUE	4	2639.9	0.0863	icontrol
novobiocin	37	ug/mL	2022-03-09	H11	5142	30	TRUE	4	2639.9	0.0933	icontrol
urea	227	mM	2022-03-09	H12	5142	750	TRUE	4	2639.9	0.088	icontrol
none	0		2022-03-09	A1	5111	NA	FALSE	1	3520	0.0877	icontrol
deoxycholate	177	%w/v	2022-03-09	A2	5111	1	FALSE	1	3520	0.0852	icontrol
mecillinam	32	ng/mL	2022-03-09	A3	5111	30	FALSE	1	3520	0.0888	icontrol
nickel(ii)	70	mM	2022-03-09	A4	5111	1	FALSE	1	3520	0.0886	icontrol
novobiocin	37	ug/mL	2022-03-09	A5	5111	30	FALSE	1	3520	0.0903	icontrol
urea	227	mM	2022-03-09	A6	5111	750	FALSE	1	3520	0.0882	icontrol
none	0		2022-03-09	A7	5142	NA	FALSE	1	3520	0.0869	icontrol
deoxycholate	177	%w/v	2022-03-09	A8	5142	1	FALSE	1	3520	0.0869	icontrol
mecillinam	32	ng/mL	2022-03-09	A9	5142	30	FALSE	1	3520	0.0857	icontrol
nickel(ii)	70	mM	2022-03-09	A10	5142	1	FALSE	1	3520	0.0934	icontrol
novobiocin	37	ug/mL	2022-03-09	A11	5142	30	FALSE	1	3520	0.0896	icontrol
urea	227	mM	2022-03-09	A12	5142	750	FALSE	1	3520	0.0881	icontrol
none	0		2022-03-09	B1	5111	NA	FALSE	2	3520	0.0864	icontrol
deoxycholate	177	%w/v	2022-03-09	B2	5111	1	FALSE	2	3520	0.0876	icontrol
mecillinam	32	ng/mL	2022-03-09	B3	5111	30	FALSE	2	3520	0.0852	icontrol
nickel(ii)	70	mM	2022-03-09	B4	5111	1	FALSE	2	3520	0.0895	icontrol
novobiocin	37	ug/mL	2022-03-09	B5	5111	30	FALSE	2	3520	0.0879	icontrol
urea	227	mM	2022-03-09	B6	5111	750	FALSE	2	3520	0.088	icontrol
none	0		2022-03-09	B7	5142	NA	FALSE	2	3520	0.0901	icontrol
deoxycholate	177	%w/v	2022-03-09	B8	5142	1	FALSE	2	3520	0.0889	icontrol
mecillinam	32	ng/mL	2022-03-09	B9	5142	30	FALSE	2	3520	0.086	icontrol
nickel(ii)	70	mM	2022-03-09	B10	5142	1	FALSE	2	3520	0.0895	icontrol
novobiocin	37	ug/mL	2022-03-09	B11	5142	30	FALSE	2	3520	0.0865	icontrol
urea	227	mM	2022-03-09	B12	5142	750	FALSE	2	3520	0.0865	icontrol
none	0		2022-03-09	C1	5111	NA	FALSE	3	3520	0.0869	icontrol
deoxycholate	177	%w/v	2022-03-09	C2	5111	1	FALSE	3	3520	0.0896	icontrol
mecillinam	32	ng/mL	2022-03-09	C3	5111	30	FALSE	3	3520	0.0878	icontrol
nickel(ii)	70	mM	2022-03-09	C4	5111	1	FALSE	3	3520	0.0883	icontrol
novobiocin	37	ug/mL	2022-03-09	C5	5111	30	FALSE	3	3520	0.0915	icontrol
urea	227	mM	2022-03-09	C6	5111	750	FALSE	3	3520	0.0909	icontrol
none	0		2022-03-09	C7	5142	NA	FALSE	3	3520	0.0891	icontrol
deoxycholate	177	%w/v	2022-03-09	C8	5142	1	FALSE	3	3520	0.0853	icontrol
mecillinam	32	ng/mL	2022-03-09	C9	5142	30	FALSE	3	3520	0.0875	icontrol
nickel(ii)	70	mM	2022-03-09	C10	5142	1	FALSE	3	3520	0.0877	icontrol
novobiocin	37	ug/mL	2022-03-09	C11	5142	30	FALSE	3	3520	0.0869	icontrol
urea	227	mM	2022-03-09	C12	5142	750	FALSE	3	3520	0.0856	icontrol
none	0		2022-03-09	D1	5111	NA	FALSE	4	3520	0.0868	icontrol
deoxycholate	177	%w/v	2022-03-09	D2	5111	1	FALSE	4	3520	0.0875	icontrol
mecillinam	32	ng/mL	2022-03-09	D3	5111	30	FALSE	4	3520	0.0917	icontrol
nickel(ii)	70	mM	2022-03-09	D4	5111	1	FALSE	4	3520	0.0886	icontrol
novobiocin	37	ug/mL	2022-03-09	D5	5111	30	FALSE	4	3520	0.0881	icontrol
urea	227	mM	2022-03-09	D6	5111	750	FALSE	4	3520	0.0902	icontrol
none	0		2022-03-09	D7	5142	NA	FALSE	4	3520	0.0902	icontrol
deoxycholate	177	%w/v	2022-03-09	D8	5142	1	FALSE	4	3520	0.0862	icontrol
mecillinam	32	ng/mL	2022-03-09	D9	5142	30	FALSE	4	3520	0.086	icontrol
nickel(ii)	70	mM	2022-03-09	D10	5142	1	FALSE	4	3520	0.0877	icontrol
novobiocin	37	ug/mL	2022-03-09	D11	5142	30	FALSE	4	3520	0.086	icontrol
urea	227	mM	2022-03-09	D12	5142	750	FALSE	4	3520	0.0863	icontrol
none	0		2022-03-09	E1	5111	NA	TRUE	1	3520	0.0859	icontrol
deoxycholate	177	%w/v	2022-03-09	E2	5111	1	TRUE	1	3520	0.0862	icontrol
mecillinam	32	ng/mL	2022-03-09	E3	5111	30	TRUE	1	3520	0.0874	icontrol
nickel(ii)	70	mM	2022-03-09	E4	5111	1	TRUE	1	3520	0.0871	icontrol
novobiocin	37	ug/mL	2022-03-09	E5	5111	30	TRUE	1	3520	0.0895	icontrol
urea	227	mM	2022-03-09	E6	5111	750	TRUE	1	3520	0.1793	icontrol
none	0		2022-03-09	E7	5142	NA	TRUE	1	3520	0.0868	icontrol
deoxycholate	177	%w/v	2022-03-09	E8	5142	1	TRUE	1	3520	0.0873	icontrol
mecillinam	32	ng/mL	2022-03-09	E9	5142	30	TRUE	1	3520	0.0878	icontrol
nickel(ii)	70	mM	2022-03-09	E10	5142	1	TRUE	1	3520	0.087	icontrol
novobiocin	37	ug/mL	2022-03-09	E11	5142	30	TRUE	1	3520	0.0883	icontrol
urea	227	mM	2022-03-09	E12	5142	750	TRUE	1	3520	0.0884	icontrol
none	0		2022-03-09	F1	5111	NA	TRUE	2	3520	0.0939	icontrol
deoxycholate	177	%w/v	2022-03-09	F2	5111	1	TRUE	2	3520	0.0876	icontrol
mecillinam	32	ng/mL	2022-03-09	F3	5111	30	TRUE	2	3520	0.096	icontrol
nickel(ii)	70	mM	2022-03-09	F4	5111	1	TRUE	2	3520	0.0875	icontrol
novobiocin	37	ug/mL	2022-03-09	F5	5111	30	TRUE	2	3520	0.0897	icontrol
urea	227	mM	2022-03-09	F6	5111	750	TRUE	2	3520	0.0971	icontrol
none	0		2022-03-09	F7	5142	NA	TRUE	2	3520	0.0967	icontrol
deoxycholate	177	%w/v	2022-03-09	F8	5142	1	TRUE	2	3520	0.0879	icontrol
mecillinam	32	ng/mL	2022-03-09	F9	5142	30	TRUE	2	3520	0.0918	icontrol
nickel(ii)	70	mM	2022-03-09	F10	5142	1	TRUE	2	3520	0.0863	icontrol
novobiocin	37	ug/mL	2022-03-09	F11	5142	30	TRUE	2	3520	0.0892	icontrol
urea	227	mM	2022-03-09	F12	5142	750	TRUE	2	3520	0.0885	icontrol
none	0		2022-03-09	G1	5111	NA	TRUE	3	3520	0.0888	icontrol
deoxycholate	177	%w/v	2022-03-09	G2	5111	1	TRUE	3	3520	0.088	icontrol
mecillinam	32	ng/mL	2022-03-09	G3	5111	30	TRUE	3	3520	0.0866	icontrol
nickel(ii)	70	mM	2022-03-09	G4	5111	1	TRUE	3	3520	0.0871	icontrol
novobiocin	37	ug/mL	2022-03-09	G5	5111	30	TRUE	3	3520	0.0898	icontrol
urea	227	mM	2022-03-09	G6	5111	750	TRUE	3	3520	0.0876	icontrol
none	0		2022-03-09	G7	5142	NA	TRUE	3	3520	0.0887	icontrol
deoxycholate	177	%w/v	2022-03-09	G8	5142	1	TRUE	3	3520	0.0887	icontrol
mecillinam	32	ng/mL	2022-03-09	G9	5142	30	TRUE	3	3520	0.0912	icontrol
nickel(ii)	70	mM	2022-03-09	G10	5142	1	TRUE	3	3520	0.0874	icontrol
novobiocin	37	ug/mL	2022-03-09	G11	5142	30	TRUE	3	3520	0.0892	icontrol
urea	227	mM	2022-03-09	G12	5142	750	TRUE	3	3520	0.0872	icontrol
none	0		2022-03-09	H1	5111	NA	TRUE	4	3520	0.0877	icontrol
deoxycholate	177	%w/v	2022-03-09	H2	5111	1	TRUE	4	3520	0.0858	icontrol
mecillinam	32	ng/mL	2022-03-09	H3	5111	30	TRUE	4	3520	0.0912	icontrol
nickel(ii)	70	mM	2022-03-09	H4	5111	1	TRUE	4	3520	0.0963	icontrol
novobiocin	37	ug/mL	2022-03-09	H5	5111	30	TRUE	4	3520	0.0932	icontrol
urea	227	mM	2022-03-09	H6	5111	750	TRUE	4	3520	0.0877	icontrol
none	0		2022-03-09	H7	5142	NA	TRUE	4	3520	0.0948	icontrol
deoxycholate	177	%w/v	2022-03-09	H8	5142	1	TRUE	4	3520	0.0866	icontrol
mecillinam	32	ng/mL	2022-03-09	H9	5142	30	TRUE	4	3520	0.0944	icontrol
nickel(ii)	70	mM	2022-03-09	H10	5142	1	TRUE	4	3520	0.0872	icontrol
novobiocin	37	ug/mL	2022-03-09	H11	5142	30	TRUE	4	3520	0.0898	icontrol
urea	227	mM	2022-03-09	H12	5142	750	TRUE	4	3520	0.0878	icontrol
none	0		2022-03-09	A1	5111	NA	FALSE	1	4400	0.0891	icontrol
deoxycholate	177	%w/v	2022-03-09	A2	5111	1	FALSE	1	4400	0.0858	icontrol
mecillinam	32	ng/mL	2022-03-09	A3	5111	30	FALSE	1	4400	0.0905	icontrol
nickel(ii)	70	mM	2022-03-09	A4	5111	1	FALSE	1	4400	0.0904	icontrol
novobiocin	37	ug/mL	2022-03-09	A5	5111	30	FALSE	1	4400	0.0923	icontrol
urea	227	mM	2022-03-09	A6	5111	750	FALSE	1	4400	0.089	icontrol
none	0		2022-03-09	A7	5142	NA	FALSE	1	4400	0.0886	icontrol
deoxycholate	177	%w/v	2022-03-09	A8	5142	1	FALSE	1	4400	0.0878	icontrol
mecillinam	32	ng/mL	2022-03-09	A9	5142	30	FALSE	1	4400	0.0879	icontrol
nickel(ii)	70	mM	2022-03-09	A10	5142	1	FALSE	1	4400	0.0952	icontrol
novobiocin	37	ug/mL	2022-03-09	A11	5142	30	FALSE	1	4400	0.0916	icontrol
urea	227	mM	2022-03-09	A12	5142	750	FALSE	1	4400	0.0876	icontrol
none	0		2022-03-09	B1	5111	NA	FALSE	2	4400	0.0872	icontrol
deoxycholate	177	%w/v	2022-03-09	B2	5111	1	FALSE	2	4400	0.0882	icontrol
mecillinam	32	ng/mL	2022-03-09	B3	5111	30	FALSE	2	4400	0.0944	icontrol
nickel(ii)	70	mM	2022-03-09	B4	5111	1	FALSE	2	4400	0.0924	icontrol
novobiocin	37	ug/mL	2022-03-09	B5	5111	30	FALSE	2	4400	0.0896	icontrol
urea	227	mM	2022-03-09	B6	5111	750	FALSE	2	4400	0.1067	icontrol
none	0		2022-03-09	B7	5142	NA	FALSE	2	4400	0.0886	icontrol
deoxycholate	177	%w/v	2022-03-09	B8	5142	1	FALSE	2	4400	0.0897	icontrol
mecillinam	32	ng/mL	2022-03-09	B9	5142	30	FALSE	2	4400	0.0872	icontrol
nickel(ii)	70	mM	2022-03-09	B10	5142	1	FALSE	2	4400	0.0906	icontrol
novobiocin	37	ug/mL	2022-03-09	B11	5142	30	FALSE	2	4400	0.0874	icontrol
urea	227	mM	2022-03-09	B12	5142	750	FALSE	2	4400	0.0871	icontrol
none	0		2022-03-09	C1	5111	NA	FALSE	3	4400	0.0884	icontrol
deoxycholate	177	%w/v	2022-03-09	C2	5111	1	FALSE	3	4400	0.0904	icontrol
mecillinam	32	ng/mL	2022-03-09	C3	5111	30	FALSE	3	4400	0.0899	icontrol
nickel(ii)	70	mM	2022-03-09	C4	5111	1	FALSE	3	4400	0.0904	icontrol
novobiocin	37	ug/mL	2022-03-09	C5	5111	30	FALSE	3	4400	0.0928	icontrol
urea	227	mM	2022-03-09	C6	5111	750	FALSE	3	4400	0.0911	icontrol
none	0		2022-03-09	C7	5142	NA	FALSE	3	4400	0.0904	icontrol
deoxycholate	177	%w/v	2022-03-09	C8	5142	1	FALSE	3	4400	0.0861	icontrol
mecillinam	32	ng/mL	2022-03-09	C9	5142	30	FALSE	3	4400	0.089	icontrol
nickel(ii)	70	mM	2022-03-09	C10	5142	1	FALSE	3	4400	0.0905	icontrol
novobiocin	37	ug/mL	2022-03-09	C11	5142	30	FALSE	3	4400	0.0894	icontrol
urea	227	mM	2022-03-09	C12	5142	750	FALSE	3	4400	0.0864	icontrol
none	0		2022-03-09	D1	5111	NA	FALSE	4	4400	0.0878	icontrol
deoxycholate	177	%w/v	2022-03-09	D2	5111	1	FALSE	4	4400	0.0881	icontrol
mecillinam	32	ng/mL	2022-03-09	D3	5111	30	FALSE	4	4400	0.0992	icontrol
nickel(ii)	70	mM	2022-03-09	D4	5111	1	FALSE	4	4400	0.0907	icontrol
novobiocin	37	ug/mL	2022-03-09	D5	5111	30	FALSE	4	4400	0.0901	icontrol
urea	227	mM	2022-03-09	D6	5111	750	FALSE	4	4400	0.1066	icontrol
none	0		2022-03-09	D7	5142	NA	FALSE	4	4400	0.1028	icontrol
deoxycholate	177	%w/v	2022-03-09	D8	5142	1	FALSE	4	4400	0.087	icontrol
mecillinam	32	ng/mL	2022-03-09	D9	5142	30	FALSE	4	4400	0.09	icontrol
nickel(ii)	70	mM	2022-03-09	D10	5142	1	FALSE	4	4400	0.0884	icontrol
novobiocin	37	ug/mL	2022-03-09	D11	5142	30	FALSE	4	4400	0.0867	icontrol
urea	227	mM	2022-03-09	D12	5142	750	FALSE	4	4400	0.0873	icontrol
none	0		2022-03-09	E1	5111	NA	TRUE	1	4400	0.0869	icontrol
deoxycholate	177	%w/v	2022-03-09	E2	5111	1	TRUE	1	4400	0.0867	icontrol
mecillinam	32	ng/mL	2022-03-09	E3	5111	30	TRUE	1	4400	0.0889	icontrol
nickel(ii)	70	mM	2022-03-09	E4	5111	1	TRUE	1	4400	0.0887	icontrol
novobiocin	37	ug/mL	2022-03-09	E5	5111	30	TRUE	1	4400	0.0922	icontrol
urea	227	mM	2022-03-09	E6	5111	750	TRUE	1	4400	0.1792	icontrol
none	0		2022-03-09	E7	5142	NA	TRUE	1	4400	0.0907	icontrol
deoxycholate	177	%w/v	2022-03-09	E8	5142	1	TRUE	1	4400	0.0878	icontrol
mecillinam	32	ng/mL	2022-03-09	E9	5142	30	TRUE	1	4400	0.0901	icontrol
nickel(ii)	70	mM	2022-03-09	E10	5142	1	TRUE	1	4400	0.0889	icontrol
novobiocin	37	ug/mL	2022-03-09	E11	5142	30	TRUE	1	4400	0.0895	icontrol
urea	227	mM	2022-03-09	E12	5142	750	TRUE	1	4400	0.0903	icontrol
none	0		2022-03-09	F1	5111	NA	TRUE	2	4400	0.0912	icontrol
deoxycholate	177	%w/v	2022-03-09	F2	5111	1	TRUE	2	4400	0.0893	icontrol
mecillinam	32	ng/mL	2022-03-09	F3	5111	30	TRUE	2	4400	0.0999	icontrol
nickel(ii)	70	mM	2022-03-09	F4	5111	1	TRUE	2	4400	0.0962	icontrol
novobiocin	37	ug/mL	2022-03-09	F5	5111	30	TRUE	2	4400	0.091	icontrol
urea	227	mM	2022-03-09	F6	5111	750	TRUE	2	4400	0.1043	icontrol
none	0		2022-03-09	F7	5142	NA	TRUE	2	4400	0.0983	icontrol
deoxycholate	177	%w/v	2022-03-09	F8	5142	1	TRUE	2	4400	0.0887	icontrol
mecillinam	32	ng/mL	2022-03-09	F9	5142	30	TRUE	2	4400	0.0981	icontrol
nickel(ii)	70	mM	2022-03-09	F10	5142	1	TRUE	2	4400	0.0885	icontrol
novobiocin	37	ug/mL	2022-03-09	F11	5142	30	TRUE	2	4400	0.0917	icontrol
urea	227	mM	2022-03-09	F12	5142	750	TRUE	2	4400	0.0895	icontrol
none	0		2022-03-09	G1	5111	NA	TRUE	3	4400	0.0903	icontrol
deoxycholate	177	%w/v	2022-03-09	G2	5111	1	TRUE	3	4400	0.0884	icontrol
mecillinam	32	ng/mL	2022-03-09	G3	5111	30	TRUE	3	4400	0.0878	icontrol
nickel(ii)	70	mM	2022-03-09	G4	5111	1	TRUE	3	4400	0.0883	icontrol
novobiocin	37	ug/mL	2022-03-09	G5	5111	30	TRUE	3	4400	0.0922	icontrol
urea	227	mM	2022-03-09	G6	5111	750	TRUE	3	4400	0.0882	icontrol
none	0		2022-03-09	G7	5142	NA	TRUE	3	4400	0.0947	icontrol
deoxycholate	177	%w/v	2022-03-09	G8	5142	1	TRUE	3	4400	0.0892	icontrol
mecillinam	32	ng/mL	2022-03-09	G9	5142	30	TRUE	3	4400	0.0923	icontrol
nickel(ii)	70	mM	2022-03-09	G10	5142	1	TRUE	3	4400	0.0891	icontrol
novobiocin	37	ug/mL	2022-03-09	G11	5142	30	TRUE	3	4400	0.0907	icontrol
urea	227	mM	2022-03-09	G12	5142	750	TRUE	3	4400	0.0895	icontrol
none	0		2022-03-09	H1	5111	NA	TRUE	4	4400	0.0878	icontrol
deoxycholate	177	%w/v	2022-03-09	H2	5111	1	TRUE	4	4400	0.0864	icontrol
mecillinam	32	ng/mL	2022-03-09	H3	5111	30	TRUE	4	4400	0.0866	icontrol
nickel(ii)	70	mM	2022-03-09	H4	5111	1	TRUE	4	4400	0.0913	icontrol
novobiocin	37	ug/mL	2022-03-09	H5	5111	30	TRUE	4	4400	0.0946	icontrol
urea	227	mM	2022-03-09	H6	5111	750	TRUE	4	4400	0.0849	icontrol
none	0		2022-03-09	H7	5142	NA	TRUE	4	4400	0.0902	icontrol
deoxycholate	177	%w/v	2022-03-09	H8	5142	1	TRUE	4	4400	0.0881	icontrol
mecillinam	32	ng/mL	2022-03-09	H9	5142	30	TRUE	4	4400	0.0981	icontrol
nickel(ii)	70	mM	2022-03-09	H10	5142	1	TRUE	4	4400	0.0878	icontrol
novobiocin	37	ug/mL	2022-03-09	H11	5142	30	TRUE	4	4400	0.0925	icontrol
urea	227	mM	2022-03-09	H12	5142	750	TRUE	4	4400	0.0885	icontrol
none	0		2022-03-09	A1	5111	NA	FALSE	1	5279.9	0.0917	icontrol
deoxycholate	177	%w/v	2022-03-09	A2	5111	1	FALSE	1	5279.9	0.0873	icontrol
mecillinam	32	ng/mL	2022-03-09	A3	5111	30	FALSE	1	5279.9	0.0918	icontrol
nickel(ii)	70	mM	2022-03-09	A4	5111	1	FALSE	1	5279.9	0.0937	icontrol
novobiocin	37	ug/mL	2022-03-09	A5	5111	30	FALSE	1	5279.9	0.096	icontrol
urea	227	mM	2022-03-09	A6	5111	750	FALSE	1	5279.9	0.0906	icontrol
none	0		2022-03-09	A7	5142	NA	FALSE	1	5279.9	0.093	icontrol
deoxycholate	177	%w/v	2022-03-09	A8	5142	1	FALSE	1	5279.9	0.0885	icontrol
mecillinam	32	ng/mL	2022-03-09	A9	5142	30	FALSE	1	5279.9	0.0907	icontrol
nickel(ii)	70	mM	2022-03-09	A10	5142	1	FALSE	1	5279.9	0.0984	icontrol
novobiocin	37	ug/mL	2022-03-09	A11	5142	30	FALSE	1	5279.9	0.0931	icontrol
urea	227	mM	2022-03-09	A12	5142	750	FALSE	1	5279.9	0.0898	icontrol
none	0		2022-03-09	B1	5111	NA	FALSE	2	5279.9	0.0909	icontrol
deoxycholate	177	%w/v	2022-03-09	B2	5111	1	FALSE	2	5279.9	0.0896	icontrol
mecillinam	32	ng/mL	2022-03-09	B3	5111	30	FALSE	2	5279.9	0.0927	icontrol
nickel(ii)	70	mM	2022-03-09	B4	5111	1	FALSE	2	5279.9	0.0967	icontrol
novobiocin	37	ug/mL	2022-03-09	B5	5111	30	FALSE	2	5279.9	0.0968	icontrol
urea	227	mM	2022-03-09	B6	5111	750	FALSE	2	5279.9	0.1004	icontrol
none	0		2022-03-09	B7	5142	NA	FALSE	2	5279.9	0.1065	icontrol
deoxycholate	177	%w/v	2022-03-09	B8	5142	1	FALSE	2	5279.9	0.0903	icontrol
mecillinam	32	ng/mL	2022-03-09	B9	5142	30	FALSE	2	5279.9	0.0888	icontrol
