term	description	FDR.term	Direction.term
GO:0050136	NADH dehydrogenase (quinone) activity	2.6667539049491e-12	Up
GO:0032506	Cytokinetic process	2.6667539049491e-12	Down
GO:0032506	Cytokinetic process	2.6667539049491e-12	Down
GO:0032506	Cytokinetic process	2.6667539049491e-12	Down
GO:0032506	Cytokinetic process	2.6667539049491e-12	Down
GO:0032506	Cytokinetic process	2.6667539049491e-12	Down
GO:0032506	Cytokinetic process	2.6667539049491e-12	Down
GO:0032506	Cytokinetic process	2.6667539049491e-12	Down
GO:0032506	Cytokinetic process	2.6667539049491e-12	Down
GO:0032506	Cytokinetic process	2.6667539049491e-12	Down
GO:0032506	Cytokinetic process	2.6667539049491e-12	Down
GO:0032506	Cytokinetic process	2.6667539049491e-12	Down
GO:0032506	Cytokinetic process	2.6667539049491e-12	Down
GO:0032506	Cytokinetic process	2.6667539049491e-12	Down
GO:1990586	Divisome complex	2.6667539049491e-12	Down
GO:1990586	Divisome complex	2.6667539049491e-12	Down
GO:1990586	Divisome complex	2.6667539049491e-12	Down
GO:1990586	Divisome complex	2.6667539049491e-12	Down
GO:1990586	Divisome complex	2.6667539049491e-12	Down
GO:1990586	Divisome complex	2.6667539049491e-12	Down
GO:1990586	Divisome complex	2.6667539049491e-12	Down
GO:0034335	DNA negative supercoiling activity	3.70512773078358e-12	Down
GO:0034335	DNA negative supercoiling activity	3.70512773078358e-12	Down
GO:0009147	Pyrimidine nucleoside triphosphate metabolic process	3.87975923721762e-12	Down
GO:0009147	Pyrimidine nucleoside triphosphate metabolic process	3.87975923721762e-12	Down
GO:0009147	Pyrimidine nucleoside triphosphate metabolic process	3.87975923721762e-12	Down
GO:0009147	Pyrimidine nucleoside triphosphate metabolic process	3.87975923721762e-12	Down
IPR036615	Mur ligase, C-terminal domain superfamily	4.32484984697608e-12	Down
IPR036615	Mur ligase, C-terminal domain superfamily	4.32484984697608e-12	Down
IPR036615	Mur ligase, C-terminal domain superfamily	4.32484984697608e-12	Down
GO:0015836	Lipid-linked peptidoglycan transport	5.45855527901502e-12	Down
GO:0015836	Lipid-linked peptidoglycan transport	5.45855527901502e-12	Down
CL:1136	Regulation of membrane invagination, and Thioesterase-like superfamily	6.61866841402974e-12	Down
CL:1136	Regulation of membrane invagination, and Thioesterase-like superfamily	6.61866841402974e-12	Down
CL:1136	Regulation of membrane invagination, and Thioesterase-like superfamily	6.61866841402974e-12	Down
CL:1136	Regulation of membrane invagination, and Thioesterase-like superfamily	6.61866841402974e-12	Down
CL:1136	Regulation of membrane invagination, and Thioesterase-like superfamily	6.61866841402974e-12	Down
GO:0005978	Glycogen biosynthetic process	1.77278228173707e-11	Up
GO:0005978	Glycogen biosynthetic process	1.77278228173707e-11	Up
GO:0005978	Glycogen biosynthetic process	1.77278228173707e-11	Up
IPR036680	Sporulation-like domain superfamily	1.77278228173707e-11	Down
IPR036680	Sporulation-like domain superfamily	1.77278228173707e-11	Down
IPR036680	Sporulation-like domain superfamily	1.77278228173707e-11	Down
IPR036680	Sporulation-like domain superfamily	1.77278228173707e-11	Down
GO:0009394	2-deoxyribonucleotide metabolic process	1.77278228173707e-11	Down
GO:0009394	2-deoxyribonucleotide metabolic process	1.77278228173707e-11	Down
GO:0009394	2-deoxyribonucleotide metabolic process	1.77278228173707e-11	Down
GO:0009394	2-deoxyribonucleotide metabolic process	1.77278228173707e-11	Down
GO:0051301	Cell division	1.84045559753724e-11	Down
GO:0051301	Cell division	1.84045559753724e-11	Down
GO:0051301	Cell division	1.84045559753724e-11	Down
GO:0051301	Cell division	1.84045559753724e-11	Down
GO:0051301	Cell division	1.84045559753724e-11	Down
GO:0051301	Cell division	1.84045559753724e-11	Down
GO:0051301	Cell division	1.84045559753724e-11	Down
GO:0051301	Cell division	1.84045559753724e-11	Down
GO:0051301	Cell division	1.84045559753724e-11	Down
GO:0051301	Cell division	1.84045559753724e-11	Down
GO:0051301	Cell division	1.84045559753724e-11	Down
GO:0051301	Cell division	1.84045559753724e-11	Down
GO:0051301	Cell division	1.84045559753724e-11	Down
GO:0051301	Cell division	1.84045559753724e-11	Down
GO:0051301	Cell division	1.84045559753724e-11	Down
GO:0051301	Cell division	1.84045559753724e-11	Down
GO:0051301	Cell division	1.84045559753724e-11	Down
GO:0051301	Cell division	1.84045559753724e-11	Down
GO:0051301	Cell division	1.84045559753724e-11	Down
GO:0051301	Cell division	1.84045559753724e-11	Down
GO:0051301	Cell division	1.84045559753724e-11	Down
GO:0051301	Cell division	1.84045559753724e-11	Down
GO:0051301	Cell division	1.84045559753724e-11	Down
GO:0051301	Cell division	1.84045559753724e-11	Down
GO:0051301	Cell division	1.84045559753724e-11	Down
GO:0051301	Cell division	1.84045559753724e-11	Down
GO:0051301	Cell division	1.84045559753724e-11	Down
GO:0051301	Cell division	1.84045559753724e-11	Down
GO:0051301	Cell division	1.84045559753724e-11	Down
GO:0022402	Cell cycle process	3.53950534333348e-11	Down
GO:0022402	Cell cycle process	3.53950534333348e-11	Down
GO:0022402	Cell cycle process	3.53950534333348e-11	Down
GO:0022402	Cell cycle process	3.53950534333348e-11	Down
GO:0022402	Cell cycle process	3.53950534333348e-11	Down
GO:0022402	Cell cycle process	3.53950534333348e-11	Down
GO:0022402	Cell cycle process	3.53950534333348e-11	Down
GO:0022402	Cell cycle process	3.53950534333348e-11	Down
GO:0022402	Cell cycle process	3.53950534333348e-11	Down
GO:0022402	Cell cycle process	3.53950534333348e-11	Down
GO:0022402	Cell cycle process	3.53950534333348e-11	Down
GO:0022402	Cell cycle process	3.53950534333348e-11	Down
GO:0022402	Cell cycle process	3.53950534333348e-11	Down
GO:0022402	Cell cycle process	3.53950534333348e-11	Down
GO:0022402	Cell cycle process	3.53950534333348e-11	Down
GO:0022402	Cell cycle process	3.53950534333348e-11	Down
GO:0022402	Cell cycle process	3.53950534333348e-11	Down
IPR006196	RNA-binding domain, S1, IF1 type	3.59711472933883e-11	Up
GO:0090529	Cell septum assembly	3.64898974727288e-11	Down
GO:0090529	Cell septum assembly	3.64898974727288e-11	Down
GO:0090529	Cell septum assembly	3.64898974727288e-11	Down
GO:0090529	Cell septum assembly	3.64898974727288e-11	Down
GO:0090529	Cell septum assembly	3.64898974727288e-11	Down
GO:0090529	Cell septum assembly	3.64898974727288e-11	Down
GO:0090529	Cell septum assembly	3.64898974727288e-11	Down
GO:0090529	Cell septum assembly	3.64898974727288e-11	Down
GO:0090529	Cell septum assembly	3.64898974727288e-11	Down
GO:0090529	Cell septum assembly	3.64898974727288e-11	Down
GO:0090529	Cell septum assembly	3.64898974727288e-11	Down
GO:0048038	Quinone binding	3.7710413908386e-11	Up
GO:0048038	Quinone binding	3.7710413908386e-11	Up
GO:0048038	Quinone binding	3.7710413908386e-11	Up
GO:0048038	Quinone binding	3.7710413908386e-11	Up
GO:0048038	Quinone binding	3.7710413908386e-11	Up
GO:0048038	Quinone binding	3.7710413908386e-11	Up
GO:0048038	Quinone binding	3.7710413908386e-11	Up
GO:0048038	Quinone binding	3.7710413908386e-11	Up
GO:0048038	Quinone binding	3.7710413908386e-11	Up
GO:0048038	Quinone binding	3.7710413908386e-11	Up
GO:0048038	Quinone binding	3.7710413908386e-11	Up
GO:0048038	Quinone binding	3.7710413908386e-11	Up
GO:0048038	Quinone binding	3.7710413908386e-11	Up
GO:0003954	NADH dehydrogenase activity	3.78759430315292e-11	Up
GO:0003954	NADH dehydrogenase activity	3.78759430315292e-11	Up
GO:0003954	NADH dehydrogenase activity	3.78759430315292e-11	Up
GO:0003954	NADH dehydrogenase activity	3.78759430315292e-11	Up
GO:0003954	NADH dehydrogenase activity	3.78759430315292e-11	Up
GO:0003954	NADH dehydrogenase activity	3.78759430315292e-11	Up
GO:0003954	NADH dehydrogenase activity	3.78759430315292e-11	Up
GO:0003954	NADH dehydrogenase activity	3.78759430315292e-11	Up
GO:0003954	NADH dehydrogenase activity	3.78759430315292e-11	Up
GO:0003954	NADH dehydrogenase activity	3.78759430315292e-11	Up
GO:0003954	NADH dehydrogenase activity	3.78759430315292e-11	Up
GO:0000910	Cytokinesis	3.88436170146359e-11	Down
GO:0000910	Cytokinesis	3.88436170146359e-11	Down
GO:0000910	Cytokinesis	3.88436170146359e-11	Down
GO:0000910	Cytokinesis	3.88436170146359e-11	Down
GO:0000910	Cytokinesis	3.88436170146359e-11	Down
GO:0000910	Cytokinesis	3.88436170146359e-11	Down
GO:0000910	Cytokinesis	3.88436170146359e-11	Down
GO:0000910	Cytokinesis	3.88436170146359e-11	Down
GO:0000910	Cytokinesis	3.88436170146359e-11	Down
GO:0000910	Cytokinesis	3.88436170146359e-11	Down
GO:0000910	Cytokinesis	3.88436170146359e-11	Down
GO:0000910	Cytokinesis	3.88436170146359e-11	Down
GO:0000910	Cytokinesis	3.88436170146359e-11	Down
GO:0000910	Cytokinesis	3.88436170146359e-11	Down
GO:1990085	Hda-beta clamp complex	6.46318375455471e-11	Down
GO:1990085	Hda-beta clamp complex	6.46318375455471e-11	Down
GO:0051781	Positive regulation of cell division	7.53343170716013e-11	Down
GO:0051781	Positive regulation of cell division	7.53343170716013e-11	Down
GO:0016655	Oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor	8.59321929144466e-11	Up
GO:0016655	Oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor	8.59321929144466e-11	Up
GO:0016655	Oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor	8.59321929144466e-11	Up
GO:0016655	Oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor	8.59321929144466e-11	Up
GO:0016655	Oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor	8.59321929144466e-11	Up
GO:0016655	Oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor	8.59321929144466e-11	Up
GO:0016655	Oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor	8.59321929144466e-11	Up
GO:0016655	Oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor	8.59321929144466e-11	Up
GO:0016655	Oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor	8.59321929144466e-11	Up
GO:0016655	Oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor	8.59321929144466e-11	Up
GO:0016655	Oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor	8.59321929144466e-11	Up
GO:0016655	Oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor	8.59321929144466e-11	Up
IPR036565	Mur-like, catalytic domain superfamily	8.59321929144466e-11	Down
IPR036565	Mur-like, catalytic domain superfamily	8.59321929144466e-11	Down
IPR036565	Mur-like, catalytic domain superfamily	8.59321929144466e-11	Down
GO:0009211	Pyrimidine deoxyribonucleoside triphosphate metabolic process	8.59321929144466e-11	Down
GO:0009211	Pyrimidine deoxyribonucleoside triphosphate metabolic process	8.59321929144466e-11	Down
GO:0009211	Pyrimidine deoxyribonucleoside triphosphate metabolic process	8.59321929144466e-11	Down
GO:0007049	Cell cycle	1.04723066649825e-10	Down
GO:0007049	Cell cycle	1.04723066649825e-10	Down
GO:0007049	Cell cycle	1.04723066649825e-10	Down
GO:0007049	Cell cycle	1.04723066649825e-10	Down
GO:0007049	Cell cycle	1.04723066649825e-10	Down
GO:0007049	Cell cycle	1.04723066649825e-10	Down
GO:0007049	Cell cycle	1.04723066649825e-10	Down
GO:0007049	Cell cycle	1.04723066649825e-10	Down
GO:0007049	Cell cycle	1.04723066649825e-10	Down
GO:0007049	Cell cycle	1.04723066649825e-10	Down
GO:0007049	Cell cycle	1.04723066649825e-10	Down
GO:0007049	Cell cycle	1.04723066649825e-10	Down
GO:0007049	Cell cycle	1.04723066649825e-10	Down
GO:0007049	Cell cycle	1.04723066649825e-10	Down
GO:0007049	Cell cycle	1.04723066649825e-10	Down
GO:0007049	Cell cycle	1.04723066649825e-10	Down
GO:0007049	Cell cycle	1.04723066649825e-10	Down
GO:0007049	Cell cycle	1.04723066649825e-10	Down
GO:0007049	Cell cycle	1.04723066649825e-10	Down
GO:0007049	Cell cycle	1.04723066649825e-10	Down
GO:0007049	Cell cycle	1.04723066649825e-10	Down
GO:0007049	Cell cycle	1.04723066649825e-10	Down
GO:0007049	Cell cycle	1.04723066649825e-10	Down
GO:0007049	Cell cycle	1.04723066649825e-10	Down
GO:0007049	Cell cycle	1.04723066649825e-10	Down
GO:0007049	Cell cycle	1.04723066649825e-10	Down
GO:0007049	Cell cycle	1.04723066649825e-10	Down
GO:0007049	Cell cycle	1.04723066649825e-10	Down
GO:0030203	Glycosaminoglycan metabolic process	1.0685134876142e-10	Down
GO:0030203	Glycosaminoglycan metabolic process	1.0685134876142e-10	Down
GO:0030203	Glycosaminoglycan metabolic process	1.0685134876142e-10	Down
GO:0030203	Glycosaminoglycan metabolic process	1.0685134876142e-10	Down
GO:0030203	Glycosaminoglycan metabolic process	1.0685134876142e-10	Down
GO:0030203	Glycosaminoglycan metabolic process	1.0685134876142e-10	Down
GO:0030203	Glycosaminoglycan metabolic process	1.0685134876142e-10	Down
GO:0030203	Glycosaminoglycan metabolic process	1.0685134876142e-10	Down
GO:0030203	Glycosaminoglycan metabolic process	1.0685134876142e-10	Down
GO:0030203	Glycosaminoglycan metabolic process	1.0685134876142e-10	Down
GO:0030203	Glycosaminoglycan metabolic process	1.0685134876142e-10	Down
GO:0030203	Glycosaminoglycan metabolic process	1.0685134876142e-10	Down
GO:0030203	Glycosaminoglycan metabolic process	1.0685134876142e-10	Down
GO:0030203	Glycosaminoglycan metabolic process	1.0685134876142e-10	Down
GO:0030203	Glycosaminoglycan metabolic process	1.0685134876142e-10	Down
GO:0030203	Glycosaminoglycan metabolic process	1.0685134876142e-10	Down
GO:0030203	Glycosaminoglycan metabolic process	1.0685134876142e-10	Down
GO:0030203	Glycosaminoglycan metabolic process	1.0685134876142e-10	Down
GO:0006112	Energy reserve metabolic process	1.1080750491468e-10	Up
GO:0006112	Energy reserve metabolic process	1.1080750491468e-10	Up
GO:0006112	Energy reserve metabolic process	1.1080750491468e-10	Up
GO:0006112	Energy reserve metabolic process	1.1080750491468e-10	Up
GO:0006112	Energy reserve metabolic process	1.1080750491468e-10	Up
IPR018522	DNA topoisomerase, type IIA, conserved site	1.11025143698941e-10	Down
IPR018522	DNA topoisomerase, type IIA, conserved site	1.11025143698941e-10	Down
GO:0019692	Deoxyribose phosphate metabolic process	1.31144381125282e-10	Down
GO:0019692	Deoxyribose phosphate metabolic process	1.31144381125282e-10	Down
GO:0019692	Deoxyribose phosphate metabolic process	1.31144381125282e-10	Down
GO:0019692	Deoxyribose phosphate metabolic process	1.31144381125282e-10	Down
CL:42	Ribosome, and Translation factor activity, RNA binding	1.37487437731343e-10	Up
CL:42	Ribosome, and Translation factor activity, RNA binding	1.37487437731343e-10	Up
CL:42	Ribosome, and Translation factor activity, RNA binding	1.37487437731343e-10	Up
CL:42	Ribosome, and Translation factor activity, RNA binding	1.37487437731343e-10	Up
CL:42	Ribosome, and Translation factor activity, RNA binding	1.37487437731343e-10	Up
CL:42	Ribosome, and Translation factor activity, RNA binding	1.37487437731343e-10	Up
CL:42	Ribosome, and Translation factor activity, RNA binding	1.37487437731343e-10	Up
CL:42	Ribosome, and Translation factor activity, RNA binding	1.37487437731343e-10	Up
CL:42	Ribosome, and Translation factor activity, RNA binding	1.37487437731343e-10	Up
CL:42	Ribosome, and Translation factor activity, RNA binding	1.37487437731343e-10	Up
CL:42	Ribosome, and Translation factor activity, RNA binding	1.37487437731343e-10	Up
CL:42	Ribosome, and Translation factor activity, RNA binding	1.37487437731343e-10	Up
CL:42	Ribosome, and Translation factor activity, RNA binding	1.37487437731343e-10	Up
CL:42	Ribosome, and Translation factor activity, RNA binding	1.37487437731343e-10	Up
CL:42	Ribosome, and Translation factor activity, RNA binding	1.37487437731343e-10	Up
CL:42	Ribosome, and Translation factor activity, RNA binding	1.37487437731343e-10	Up
CL:42	Ribosome, and Translation factor activity, RNA binding	1.37487437731343e-10	Up
CL:42	Ribosome, and Translation factor activity, RNA binding	1.37487437731343e-10	Up
CL:42	Ribosome, and Translation factor activity, RNA binding	1.37487437731343e-10	Up
CL:42	Ribosome, and Translation factor activity, RNA binding	1.37487437731343e-10	Up
CL:42	Ribosome, and Translation factor activity, RNA binding	1.37487437731343e-10	Up
CL:42	Ribosome, and Translation factor activity, RNA binding	1.37487437731343e-10	Up
CL:42	Ribosome, and Translation factor activity, RNA binding	1.37487437731343e-10	Up
CL:42	Ribosome, and Translation factor activity, RNA binding	1.37487437731343e-10	Up
CL:42	Ribosome, and Translation factor activity, RNA binding	1.37487437731343e-10	Up
CL:42	Ribosome, and Translation factor activity, RNA binding	1.37487437731343e-10	Up
CL:42	Ribosome, and Translation factor activity, RNA binding	1.37487437731343e-10	Up
KW-0133	Cell shape	1.54478609051926e-10	Down
KW-0133	Cell shape	1.54478609051926e-10	Down
KW-0133	Cell shape	1.54478609051926e-10	Down
KW-0133	Cell shape	1.54478609051926e-10	Down
KW-0133	Cell shape	1.54478609051926e-10	Down
KW-0133	Cell shape	1.54478609051926e-10	Down
KW-0133	Cell shape	1.54478609051926e-10	Down
KW-0133	Cell shape	1.54478609051926e-10	Down
KW-0133	Cell shape	1.54478609051926e-10	Down
KW-0133	Cell shape	1.54478609051926e-10	Down
CL:47	Ribosome, and Translation factor activity, RNA binding	1.65966213219261e-10	Up
CL:47	Ribosome, and Translation factor activity, RNA binding	1.65966213219261e-10	Up
CL:47	Ribosome, and Translation factor activity, RNA binding	1.65966213219261e-10	Up
CL:47	Ribosome, and Translation factor activity, RNA binding	1.65966213219261e-10	Up
CL:47	Ribosome, and Translation factor activity, RNA binding	1.65966213219261e-10	Up
CL:47	Ribosome, and Translation factor activity, RNA binding	1.65966213219261e-10	Up
CL:47	Ribosome, and Translation factor activity, RNA binding	1.65966213219261e-10	Up
CL:47	Ribosome, and Translation factor activity, RNA binding	1.65966213219261e-10	Up
CL:47	Ribosome, and Translation factor activity, RNA binding	1.65966213219261e-10	Up
CL:47	Ribosome, and Translation factor activity, RNA binding	1.65966213219261e-10	Up
CL:47	Ribosome, and Translation factor activity, RNA binding	1.65966213219261e-10	Up
CL:47	Ribosome, and Translation factor activity, RNA binding	1.65966213219261e-10	Up
