Seconds	Temp	Well	OD600	Row	Column	Induced	Imipenem	followup	Organism
29675	36.8 °C	B3	0.831	B	3	FALSE	0.125	Moved to Second Competition	E. coli
29987	36.7 °C	B3	0.83	B	3	FALSE	0.125	Moved to Second Competition	E. coli
30300	36.8 °C	B3	0.83	B	3	FALSE	0.125	Moved to Second Competition	E. coli
30612	36.8 °C	B3	0.829	B	3	FALSE	0.125	Moved to Second Competition	E. coli
30924	36.8 °C	B3	0.826	B	3	FALSE	0.125	Moved to Second Competition	E. coli
31236	36.7 °C	B3	0.826	B	3	FALSE	0.125	Moved to Second Competition	E. coli
31548	36.9 °C	B3	0.822	B	3	FALSE	0.125	Moved to Second Competition	E. coli
31861	36.8 °C	B3	0.82	B	3	FALSE	0.125	Moved to Second Competition	E. coli
32174	36.7 °C	B3	0.817	B	3	FALSE	0.125	Moved to Second Competition	E. coli
32486	36.8 °C	B3	0.813	B	3	FALSE	0.125	Moved to Second Competition	E. coli
32798	36.7 °C	B3	0.812	B	3	FALSE	0.125	Moved to Second Competition	E. coli
33111	36.8 °C	B3	0.809	B	3	FALSE	0.125	Moved to Second Competition	E. coli
33423	36.8 °C	B3	0.805	B	3	FALSE	0.125	Moved to Second Competition	E. coli
33736	36.7 °C	B3	0.804	B	3	FALSE	0.125	Moved to Second Competition	E. coli
34048	36.7 °C	B3	0.801	B	3	FALSE	0.125	Moved to Second Competition	E. coli
34361	36.8 °C	B3	0.798	B	3	FALSE	0.125	Moved to Second Competition	E. coli
34673	36.8 °C	B3	0.794	B	3	FALSE	0.125	Moved to Second Competition	E. coli
34986	36.8 °C	B3	0.79	B	3	FALSE	0.125	Moved to Second Competition	E. coli
35298	36.8 °C	B3	0.787	B	3	FALSE	0.125	Moved to Second Competition	E. coli
35610	36.7 °C	B3	0.782	B	3	FALSE	0.125	Moved to Second Competition	E. coli
35923	36.8 °C	B3	0.779	B	3	FALSE	0.125	Moved to Second Competition	E. coli
36235	36.8 °C	B3	0.773	B	3	FALSE	0.125	Moved to Second Competition	E. coli
36548	36.8 °C	B3	0.769	B	3	FALSE	0.125	Moved to Second Competition	E. coli
36860	36.8 °C	B3	0.765	B	3	FALSE	0.125	Moved to Second Competition	E. coli
37172	36.8 °C	B3	0.762	B	3	FALSE	0.125	Moved to Second Competition	E. coli
37485	36.7 °C	B3	0.756	B	3	FALSE	0.125	Moved to Second Competition	E. coli
37797	36.7 °C	B3	0.751	B	3	FALSE	0.125	Moved to Second Competition	E. coli
38110	36.7 °C	B3	0.745	B	3	FALSE	0.125	Moved to Second Competition	E. coli
38422	36.8 °C	B3	0.74	B	3	FALSE	0.125	Moved to Second Competition	E. coli
38735	36.8 °C	B3	0.735	B	3	FALSE	0.125	Moved to Second Competition	E. coli
39047	36.7 °C	B3	0.728	B	3	FALSE	0.125	Moved to Second Competition	E. coli
39360	36.8 °C	B3	0.724	B	3	FALSE	0.125	Moved to Second Competition	E. coli
39672	36.9 °C	B3	0.719	B	3	FALSE	0.125	Moved to Second Competition	E. coli
39984	36.8 °C	B3	0.714	B	3	FALSE	0.125	Moved to Second Competition	E. coli
40296	36.9 °C	B3	0.708	B	3	FALSE	0.125	Moved to Second Competition	E. coli
40609	36.7 °C	B3	0.702	B	3	FALSE	0.125	Moved to Second Competition	E. coli
40921	36.7 °C	B3	0.695	B	3	FALSE	0.125	Moved to Second Competition	E. coli
41233	36.8 °C	B3	0.691	B	3	FALSE	0.125	Moved to Second Competition	E. coli
41546	36.8 °C	B3	0.686	B	3	FALSE	0.125	Moved to Second Competition	E. coli
41858	36.9 °C	B3	0.679	B	3	FALSE	0.125	Moved to Second Competition	E. coli
42171	36.7 °C	B3	0.672	B	3	FALSE	0.125	Moved to Second Competition	E. coli
42483	36.8 °C	B3	0.665	B	3	FALSE	0.125	Moved to Second Competition	E. coli
42795	36.8 °C	B3	0.658	B	3	FALSE	0.125	Moved to Second Competition	E. coli
43108	36.8 °C	B3	0.649	B	3	FALSE	0.125	Moved to Second Competition	E. coli
43420	36.8 °C	B3	0.643	B	3	FALSE	0.125	Moved to Second Competition	E. coli
43732	36.8 °C	B3	0.636	B	3	FALSE	0.125	Moved to Second Competition	E. coli
44045	36.8 °C	B3	0.628	B	3	FALSE	0.125	Moved to Second Competition	E. coli
44357	36.7 °C	B3	0.62	B	3	FALSE	0.125	Moved to Second Competition	E. coli
44669	36.7 °C	B3	0.611	B	3	FALSE	0.125	Moved to Second Competition	E. coli
44982	36.7 °C	B3	0.606	B	3	FALSE	0.125	Moved to Second Competition	E. coli
45294	36.7 °C	B3	0.599	B	3	FALSE	0.125	Moved to Second Competition	E. coli
45607	36.9 °C	B3	0.592	B	3	FALSE	0.125	Moved to Second Competition	E. coli
45919	36.8 °C	B3	0.586	B	3	FALSE	0.125	Moved to Second Competition	E. coli
46232	36.7 °C	B3	0.58	B	3	FALSE	0.125	Moved to Second Competition	E. coli
46544	36.8 °C	B3	0.574	B	3	FALSE	0.125	Moved to Second Competition	E. coli
46856	36.7 °C	B3	0.568	B	3	FALSE	0.125	Moved to Second Competition	E. coli
47168	36.9 °C	B3	0.562	B	3	FALSE	0.125	Moved to Second Competition	E. coli
47481	36.8 °C	B3	0.556	B	3	FALSE	0.125	Moved to Second Competition	E. coli
47794	36.7 °C	B3	0.551	B	3	FALSE	0.125	Moved to Second Competition	E. coli
48106	36.8 °C	B3	0.546	B	3	FALSE	0.125	Moved to Second Competition	E. coli
48418	36.7 °C	B3	0.54	B	3	FALSE	0.125	Moved to Second Competition	E. coli
48730	36.8 °C	B3	0.536	B	3	FALSE	0.125	Moved to Second Competition	E. coli
49043	36.8 °C	B3	0.532	B	3	FALSE	0.125	Moved to Second Competition	E. coli
49355	36.8 °C	B3	0.527	B	3	FALSE	0.125	Moved to Second Competition	E. coli
49668	36.9 °C	B3	0.523	B	3	FALSE	0.125	Moved to Second Competition	E. coli
49980	36.7 °C	B3	0.518	B	3	FALSE	0.125	Moved to Second Competition	E. coli
50292	36.7 °C	B3	0.516	B	3	FALSE	0.125	Moved to Second Competition	E. coli
50605	36.8 °C	B3	0.513	B	3	FALSE	0.125	Moved to Second Competition	E. coli
50917	36.8 °C	B3	0.508	B	3	FALSE	0.125	Moved to Second Competition	E. coli
51229	36.9 °C	B3	0.504	B	3	FALSE	0.125	Moved to Second Competition	E. coli
51542	36.8 °C	B3	0.5	B	3	FALSE	0.125	Moved to Second Competition	E. coli
51854	36.7 °C	B3	0.497	B	3	FALSE	0.125	Moved to Second Competition	E. coli
52167	36.9 °C	B3	0.495	B	3	FALSE	0.125	Moved to Second Competition	E. coli
52479	36.9 °C	B3	0.492	B	3	FALSE	0.125	Moved to Second Competition	E. coli
52791	36.7 °C	B3	0.489	B	3	FALSE	0.125	Moved to Second Competition	E. coli
53104	36.9 °C	B3	0.484	B	3	FALSE	0.125	Moved to Second Competition	E. coli
53416	36.9 °C	B3	0.483	B	3	FALSE	0.125	Moved to Second Competition	E. coli
53728	36.9 °C	B3	0.48	B	3	FALSE	0.125	Moved to Second Competition	E. coli
54040	36.8 °C	B3	0.476	B	3	FALSE	0.125	Moved to Second Competition	E. coli
54353	36.8 °C	B3	0.476	B	3	FALSE	0.125	Moved to Second Competition	E. coli
54665	36.7 °C	B3	0.473	B	3	FALSE	0.125	Moved to Second Competition	E. coli
54978	36.8 °C	B3	0.469	B	3	FALSE	0.125	Moved to Second Competition	E. coli
55290	36.9 °C	B3	0.467	B	3	FALSE	0.125	Moved to Second Competition	E. coli
55603	36.8 °C	B3	0.465	B	3	FALSE	0.125	Moved to Second Competition	E. coli
55915	36.7 °C	B3	0.464	B	3	FALSE	0.125	Moved to Second Competition	E. coli
56227	36.9 °C	B3	0.462	B	3	FALSE	0.125	Moved to Second Competition	E. coli
56540	36.8 °C	B3	0.458	B	3	FALSE	0.125	Moved to Second Competition	E. coli
56852	36.7 °C	B3	0.457	B	3	FALSE	0.125	Moved to Second Competition	E. coli
57164	36.8 °C	B3	0.454	B	3	FALSE	0.125	Moved to Second Competition	E. coli
57477	36.7 °C	B3	0.452	B	3	FALSE	0.125	Moved to Second Competition	E. coli
57789	36.9 °C	B3	0.449	B	3	FALSE	0.125	Moved to Second Competition	E. coli
58102	36.7 °C	B3	0.448	B	3	FALSE	0.125	Moved to Second Competition	E. coli
58414	36.7 °C	B3	0.447	B	3	FALSE	0.125	Moved to Second Competition	E. coli
58726	36.7 °C	B3	0.445	B	3	FALSE	0.125	Moved to Second Competition	E. coli
59038	36.8 °C	B3	0.445	B	3	FALSE	0.125	Moved to Second Competition	E. coli
59351	36.7 °C	B3	0.442	B	3	FALSE	0.125	Moved to Second Competition	E. coli
59663	36.9 °C	B3	0.441	B	3	FALSE	0.125	Moved to Second Competition	E. coli
59975	36.7 °C	B3	0.44	B	3	FALSE	0.125	Moved to Second Competition	E. coli
60288	36.7 °C	B3	0.438	B	3	FALSE	0.125	Moved to Second Competition	E. coli
60600	36.8 °C	B3	0.436	B	3	FALSE	0.125	Moved to Second Competition	E. coli
60913	36.8 °C	B3	0.436	B	3	FALSE	0.125	Moved to Second Competition	E. coli
61225	36.8 °C	B3	0.433	B	3	FALSE	0.125	Moved to Second Competition	E. coli
61537	36.9 °C	B3	0.433	B	3	FALSE	0.125	Moved to Second Competition	E. coli
61850	36.7 °C	B3	0.432	B	3	FALSE	0.125	Moved to Second Competition	E. coli
62162	36.8 °C	B3	0.43	B	3	FALSE	0.125	Moved to Second Competition	E. coli
62474	36.7 °C	B3	0.429	B	3	FALSE	0.125	Moved to Second Competition	E. coli
62786	36.8 °C	B3	0.43	B	3	FALSE	0.125	Moved to Second Competition	E. coli
63099	36.8 °C	B3	0.428	B	3	FALSE	0.125	Moved to Second Competition	E. coli
63411	36.7 °C	B3	0.428	B	3	FALSE	0.125	Moved to Second Competition	E. coli
63723	36.8 °C	B3	0.426	B	3	FALSE	0.125	Moved to Second Competition	E. coli
64036	36.8 °C	B3	0.426	B	3	FALSE	0.125	Moved to Second Competition	E. coli
64348	36.9 °C	B3	0.424	B	3	FALSE	0.125	Moved to Second Competition	E. coli
64661	36.8 °C	B3	0.423	B	3	FALSE	0.125	Moved to Second Competition	E. coli
64973	36.8 °C	B3	0.422	B	3	FALSE	0.125	Moved to Second Competition	E. coli
65286	36.7 °C	B3	0.422	B	3	FALSE	0.125	Moved to Second Competition	E. coli
65598	36.7 °C	B3	0.421	B	3	FALSE	0.125	Moved to Second Competition	E. coli
65910	36.8 °C	B3	0.42	B	3	FALSE	0.125	Moved to Second Competition	E. coli
66223	36.7 °C	B3	0.419	B	3	FALSE	0.125	Moved to Second Competition	E. coli
66535	36.9 °C	B3	0.419	B	3	FALSE	0.125	Moved to Second Competition	E. coli
66848	36.8 °C	B3	0.418	B	3	FALSE	0.125	Moved to Second Competition	E. coli
67160	36.8 °C	B3	0.418	B	3	FALSE	0.125	Moved to Second Competition	E. coli
67472	36.8 °C	B3	0.417	B	3	FALSE	0.125	Moved to Second Competition	E. coli
67785	36.7 °C	B3	0.417	B	3	FALSE	0.125	Moved to Second Competition	E. coli
68097	36.8 °C	B3	0.416	B	3	FALSE	0.125	Moved to Second Competition	E. coli
68410	36.8 °C	B3	0.415	B	3	FALSE	0.125	Moved to Second Competition	E. coli
68722	36.8 °C	B3	0.415	B	3	FALSE	0.125	Moved to Second Competition	E. coli
69034	36.7 °C	B3	0.415	B	3	FALSE	0.125	Moved to Second Competition	E. coli
69347	36.7 °C	B3	0.415	B	3	FALSE	0.125	Moved to Second Competition	E. coli
69659	36.7 °C	B3	0.415	B	3	FALSE	0.125	Moved to Second Competition	E. coli
0	34.6 °C	B4	0.096	B	4	FALSE	0.25	Moved to Second Competition	E. coli
312	36.4 °C	B4	0.105	B	4	FALSE	0.25	Moved to Second Competition	E. coli
625	36.5 °C	B4	0.104	B	4	FALSE	0.25	Moved to Second Competition	E. coli
937	36.9 °C	B4	0.107	B	4	FALSE	0.25	Moved to Second Competition	E. coli
1250	36.8 °C	B4	0.111	B	4	FALSE	0.25	Moved to Second Competition	E. coli
1562	36.8 °C	B4	0.114	B	4	FALSE	0.25	Moved to Second Competition	E. coli
1875	36.7 °C	B4	0.117	B	4	FALSE	0.25	Moved to Second Competition	E. coli
2187	36.8 °C	B4	0.122	B	4	FALSE	0.25	Moved to Second Competition	E. coli
2500	36.7 °C	B4	0.127	B	4	FALSE	0.25	Moved to Second Competition	E. coli
2812	36.8 °C	B4	0.134	B	4	FALSE	0.25	Moved to Second Competition	E. coli
3125	36.8 °C	B4	0.141	B	4	FALSE	0.25	Moved to Second Competition	E. coli
3437	36.7 °C	B4	0.149	B	4	FALSE	0.25	Moved to Second Competition	E. coli
3749	36.8 °C	B4	0.159	B	4	FALSE	0.25	Moved to Second Competition	E. coli
4062	36.8 °C	B4	0.172	B	4	FALSE	0.25	Moved to Second Competition	E. coli
4374	36.8 °C	B4	0.184	B	4	FALSE	0.25	Moved to Second Competition	E. coli
4687	36.8 °C	B4	0.197	B	4	FALSE	0.25	Moved to Second Competition	E. coli
4999	36.8 °C	B4	0.21	B	4	FALSE	0.25	Moved to Second Competition	E. coli
5311	36.8 °C	B4	0.208	B	4	FALSE	0.25	Moved to Second Competition	E. coli
5624	36.7 °C	B4	0.212	B	4	FALSE	0.25	Moved to Second Competition	E. coli
5936	36.8 °C	B4	0.225	B	4	FALSE	0.25	Moved to Second Competition	E. coli
6249	36.8 °C	B4	0.238	B	4	FALSE	0.25	Moved to Second Competition	E. coli
6561	36.7 °C	B4	0.24	B	4	FALSE	0.25	Moved to Second Competition	E. coli
6873	36.8 °C	B4	0.248	B	4	FALSE	0.25	Moved to Second Competition	E. coli
7186	36.8 °C	B4	0.256	B	4	FALSE	0.25	Moved to Second Competition	E. coli
7498	36.8 °C	B4	0.267	B	4	FALSE	0.25	Moved to Second Competition	E. coli
7811	36.7 °C	B4	0.289	B	4	FALSE	0.25	Moved to Second Competition	E. coli
8123	36.7 °C	B4	0.305	B	4	FALSE	0.25	Moved to Second Competition	E. coli
8435	36.8 °C	B4	0.306	B	4	FALSE	0.25	Moved to Second Competition	E. coli
8748	36.9 °C	B4	0.306	B	4	FALSE	0.25	Moved to Second Competition	E. coli
9060	36.7 °C	B4	0.313	B	4	FALSE	0.25	Moved to Second Competition	E. coli
9372	36.7 °C	B4	0.323	B	4	FALSE	0.25	Moved to Second Competition	E. coli
9685	36.8 °C	B4	0.336	B	4	FALSE	0.25	Moved to Second Competition	E. coli
9997	36.9 °C	B4	0.339	B	4	FALSE	0.25	Moved to Second Competition	E. coli
10309	36.7 °C	B4	0.343	B	4	FALSE	0.25	Moved to Second Competition	E. coli
10622	36.7 °C	B4	0.342	B	4	FALSE	0.25	Moved to Second Competition	E. coli
10934	36.8 °C	B4	0.34	B	4	FALSE	0.25	Moved to Second Competition	E. coli
11246	36.8 °C	B4	0.34	B	4	FALSE	0.25	Moved to Second Competition	E. coli
11558	36.7 °C	B4	0.339	B	4	FALSE	0.25	Moved to Second Competition	E. coli
11871	36.7 °C	B4	0.339	B	4	FALSE	0.25	Moved to Second Competition	E. coli
12183	36.8 °C	B4	0.339	B	4	FALSE	0.25	Moved to Second Competition	E. coli
12495	36.7 °C	B4	0.335	B	4	FALSE	0.25	Moved to Second Competition	E. coli
12808	36.7 °C	B4	0.333	B	4	FALSE	0.25	Moved to Second Competition	E. coli
13120	36.9 °C	B4	0.33	B	4	FALSE	0.25	Moved to Second Competition	E. coli
13432	36.8 °C	B4	0.326	B	4	FALSE	0.25	Moved to Second Competition	E. coli
13745	36.7 °C	B4	0.32	B	4	FALSE	0.25	Moved to Second Competition	E. coli
14057	36.8 °C	B4	0.316	B	4	FALSE	0.25	Moved to Second Competition	E. coli
14370	36.7 °C	B4	0.313	B	4	FALSE	0.25	Moved to Second Competition	E. coli
14682	36.7 °C	B4	0.311	B	4	FALSE	0.25	Moved to Second Competition	E. coli
14994	36.8 °C	B4	0.31	B	4	FALSE	0.25	Moved to Second Competition	E. coli
15307	36.8 °C	B4	0.308	B	4	FALSE	0.25	Moved to Second Competition	E. coli
15619	36.7 °C	B4	0.309	B	4	FALSE	0.25	Moved to Second Competition	E. coli
15932	36.7 °C	B4	0.309	B	4	FALSE	0.25	Moved to Second Competition	E. coli
16244	36.8 °C	B4	0.312	B	4	FALSE	0.25	Moved to Second Competition	E. coli
16556	36.9 °C	B4	0.313	B	4	FALSE	0.25	Moved to Second Competition	E. coli
16869	36.7 °C	B4	0.315	B	4	FALSE	0.25	Moved to Second Competition	E. coli
17181	36.8 °C	B4	0.316	B	4	FALSE	0.25	Moved to Second Competition	E. coli
17493	36.8 °C	B4	0.318	B	4	FALSE	0.25	Moved to Second Competition	E. coli
17806	36.7 °C	B4	0.321	B	4	FALSE	0.25	Moved to Second Competition	E. coli
18118	36.8 °C	B4	0.323	B	4	FALSE	0.25	Moved to Second Competition	E. coli
18431	36.8 °C	B4	0.323	B	4	FALSE	0.25	Moved to Second Competition	E. coli
18744	36.8 °C	B4	0.326	B	4	FALSE	0.25	Moved to Second Competition	E. coli
19056	36.7 °C	B4	0.327	B	4	FALSE	0.25	Moved to Second Competition	E. coli
19368	36.8 °C	B4	0.329	B	4	FALSE	0.25	Moved to Second Competition	E. coli
19680	36.9 °C	B4	0.329	B	4	FALSE	0.25	Moved to Second Competition	E. coli
19993	36.7 °C	B4	0.329	B	4	FALSE	0.25	Moved to Second Competition	E. coli
20305	36.7 °C	B4	0.331	B	4	FALSE	0.25	Moved to Second Competition	E. coli
20617	36.8 °C	B4	0.33	B	4	FALSE	0.25	Moved to Second Competition	E. coli
20929	36.7 °C	B4	0.328	B	4	FALSE	0.25	Moved to Second Competition	E. coli
21242	36.7 °C	B4	0.332	B	4	FALSE	0.25	Moved to Second Competition	E. coli
21554	36.7 °C	B4	0.331	B	4	FALSE	0.25	Moved to Second Competition	E. coli
21866	36.8 °C	B4	0.329	B	4	FALSE	0.25	Moved to Second Competition	E. coli
22179	36.7 °C	B4	0.33	B	4	FALSE	0.25	Moved to Second Competition	E. coli
22491	36.8 °C	B4	0.33	B	4	FALSE	0.25	Moved to Second Competition	E. coli
22803	36.8 °C	B4	0.327	B	4	FALSE	0.25	Moved to Second Competition	E. coli
23116	36.8 °C	B4	0.329	B	4	FALSE	0.25	Moved to Second Competition	E. coli
23428	36.8 °C	B4	0.328	B	4	FALSE	0.25	Moved to Second Competition	E. coli
23740	36.7 °C	B4	0.328	B	4	FALSE	0.25	Moved to Second Competition	E. coli
24052	36.8 °C	B4	0.327	B	4	FALSE	0.25	Moved to Second Competition	E. coli
24365	36.8 °C	B4	0.326	B	4	FALSE	0.25	Moved to Second Competition	E. coli
24677	36.8 °C	B4	0.325	B	4	FALSE	0.25	Moved to Second Competition	E. coli
24990	36.8 °C	B4	0.325	B	4	FALSE	0.25	Moved to Second Competition	E. coli
25302	36.8 °C	B4	0.323	B	4	FALSE	0.25	Moved to Second Competition	E. coli
25614	36.9 °C	B4	0.324	B	4	FALSE	0.25	Moved to Second Competition	E. coli
25927	36.8 °C	B4	0.324	B	4	FALSE	0.25	Moved to Second Competition	E. coli
26239	36.7 °C	B4	0.322	B	4	FALSE	0.25	Moved to Second Competition	E. coli
26552	36.7 °C	B4	0.323	B	4	FALSE	0.25	Moved to Second Competition	E. coli
26864	36.7 °C	B4	0.32	B	4	FALSE	0.25	Moved to Second Competition	E. coli
27176	36.8 °C	B4	0.318	B	4	FALSE	0.25	Moved to Second Competition	E. coli
27489	36.8 °C	B4	0.32	B	4	FALSE	0.25	Moved to Second Competition	E. coli
27801	36.8 °C	B4	0.32	B	4	FALSE	0.25	Moved to Second Competition	E. coli
28113	36.8 °C	B4	0.317	B	4	FALSE	0.25	Moved to Second Competition	E. coli
28426	36.7 °C	B4	0.317	B	4	FALSE	0.25	Moved to Second Competition	E. coli
28738	36.8 °C	B4	0.316	B	4	FALSE	0.25	Moved to Second Competition	E. coli
29050	36.9 °C	B4	0.315	B	4	FALSE	0.25	Moved to Second Competition	E. coli
29363	36.8 °C	B4	0.314	B	4	FALSE	0.25	Moved to Second Competition	E. coli
29675	36.8 °C	B4	0.312	B	4	FALSE	0.25	Moved to Second Competition	E. coli
29987	36.7 °C	B4	0.311	B	4	FALSE	0.25	Moved to Second Competition	E. coli
30300	36.8 °C	B4	0.309	B	4	FALSE	0.25	Moved to Second Competition	E. coli
30612	36.8 °C	B4	0.308	B	4	FALSE	0.25	Moved to Second Competition	E. coli
30924	36.8 °C	B4	0.306	B	4	FALSE	0.25	Moved to Second Competition	E. coli
31236	36.7 °C	B4	0.304	B	4	FALSE	0.25	Moved to Second Competition	E. coli
31548	36.9 °C	B4	0.303	B	4	FALSE	0.25	Moved to Second Competition	E. coli
31861	36.8 °C	B4	0.301	B	4	FALSE	0.25	Moved to Second Competition	E. coli
32174	36.7 °C	B4	0.3	B	4	FALSE	0.25	Moved to Second Competition	E. coli
32486	36.8 °C	B4	0.297	B	4	FALSE	0.25	Moved to Second Competition	E. coli
32798	36.7 °C	B4	0.295	B	4	FALSE	0.25	Moved to Second Competition	E. coli
33111	36.8 °C	B4	0.294	B	4	FALSE	0.25	Moved to Second Competition	E. coli
33423	36.8 °C	B4	0.293	B	4	FALSE	0.25	Moved to Second Competition	E. coli
33736	36.7 °C	B4	0.291	B	4	FALSE	0.25	Moved to Second Competition	E. coli
34048	36.7 °C	B4	0.289	B	4	FALSE	0.25	Moved to Second Competition	E. coli
34361	36.8 °C	B4	0.286	B	4	FALSE	0.25	Moved to Second Competition	E. coli
34673	36.8 °C	B4	0.286	B	4	FALSE	0.25	Moved to Second Competition	E. coli
34986	36.8 °C	B4	0.282	B	4	FALSE	0.25	Moved to Second Competition	E. coli
35298	36.8 °C	B4	0.281	B	4	FALSE	0.25	Moved to Second Competition	E. coli
35610	36.7 °C	B4	0.278	B	4	FALSE	0.25	Moved to Second Competition	E. coli
35923	36.8 °C	B4	0.278	B	4	FALSE	0.25	Moved to Second Competition	E. coli
36235	36.8 °C	B4	0.275	B	4	FALSE	0.25	Moved to Second Competition	E. coli
36548	36.8 °C	B4	0.273	B	4	FALSE	0.25	Moved to Second Competition	E. coli
36860	36.8 °C	B4	0.272	B	4	FALSE	0.25	Moved to Second Competition	E. coli
37172	36.8 °C	B4	0.269	B	4	FALSE	0.25	Moved to Second Competition	E. coli
37485	36.7 °C	B4	0.267	B	4	FALSE	0.25	Moved to Second Competition	E. coli
37797	36.7 °C	B4	0.266	B	4	FALSE	0.25	Moved to Second Competition	E. coli
38110	36.7 °C	B4	0.265	B	4	FALSE	0.25	Moved to Second Competition	E. coli
38422	36.8 °C	B4	0.263	B	4	FALSE	0.25	Moved to Second Competition	E. coli
38735	36.8 °C	B4	0.262	B	4	FALSE	0.25	Moved to Second Competition	E. coli
39047	36.7 °C	B4	0.259	B	4	FALSE	0.25	Moved to Second Competition	E. coli
39360	36.8 °C	B4	0.257	B	4	FALSE	0.25	Moved to Second Competition	E. coli
39672	36.9 °C	B4	0.256	B	4	FALSE	0.25	Moved to Second Competition	E. coli
39984	36.8 °C	B4	0.256	B	4	FALSE	0.25	Moved to Second Competition	E. coli
40296	36.9 °C	B4	0.253	B	4	FALSE	0.25	Moved to Second Competition	E. coli
40609	36.7 °C	B4	0.251	B	4	FALSE	0.25	Moved to Second Competition	E. coli
40921	36.7 °C	B4	0.249	B	4	FALSE	0.25	Moved to Second Competition	E. coli
41233	36.8 °C	B4	0.249	B	4	FALSE	0.25	Moved to Second Competition	E. coli
41546	36.8 °C	B4	0.248	B	4	FALSE	0.25	Moved to Second Competition	E. coli
41858	36.9 °C	B4	0.246	B	4	FALSE	0.25	Moved to Second Competition	E. coli
42171	36.7 °C	B4	0.244	B	4	FALSE	0.25	Moved to Second Competition	E. coli
42483	36.8 °C	B4	0.243	B	4	FALSE	0.25	Moved to Second Competition	E. coli
42795	36.8 °C	B4	0.242	B	4	FALSE	0.25	Moved to Second Competition	E. coli
43108	36.8 °C	B4	0.241	B	4	FALSE	0.25	Moved to Second Competition	E. coli
43420	36.8 °C	B4	0.24	B	4	FALSE	0.25	Moved to Second Competition	E. coli
43732	36.8 °C	B4	0.239	B	4	FALSE	0.25	Moved to Second Competition	E. coli
44045	36.8 °C	B4	0.238	B	4	FALSE	0.25	Moved to Second Competition	E. coli
44357	36.7 °C	B4	0.236	B	4	FALSE	0.25	Moved to Second Competition	E. coli
44669	36.7 °C	B4	0.236	B	4	FALSE	0.25	Moved to Second Competition	E. coli
44982	36.7 °C	B4	0.235	B	4	FALSE	0.25	Moved to Second Competition	E. coli
45294	36.7 °C	B4	0.234	B	4	FALSE	0.25	Moved to Second Competition	E. coli
45607	36.9 °C	B4	0.234	B	4	FALSE	0.25	Moved to Second Competition	E. coli
45919	36.8 °C	B4	0.233	B	4	FALSE	0.25	Moved to Second Competition	E. coli
46232	36.7 °C	B4	0.232	B	4	FALSE	0.25	Moved to Second Competition	E. coli
46544	36.8 °C	B4	0.232	B	4	FALSE	0.25	Moved to Second Competition	E. coli
46856	36.7 °C	B4	0.23	B	4	FALSE	0.25	Moved to Second Competition	E. coli
47168	36.9 °C	B4	0.23	B	4	FALSE	0.25	Moved to Second Competition	E. coli
47481	36.8 °C	B4	0.229	B	4	FALSE	0.25	Moved to Second Competition	E. coli
47794	36.7 °C	B4	0.229	B	4	FALSE	0.25	Moved to Second Competition	E. coli
48106	36.8 °C	B4	0.228	B	4	FALSE	0.25	Moved to Second Competition	E. coli
48418	36.7 °C	B4	0.227	B	4	FALSE	0.25	Moved to Second Competition	E. coli
48730	36.8 °C	B4	0.227	B	4	FALSE	0.25	Moved to Second Competition	E. coli
49043	36.8 °C	B4	0.227	B	4	FALSE	0.25	Moved to Second Competition	E. coli
49355	36.8 °C	B4	0.227	B	4	FALSE	0.25	Moved to Second Competition	E. coli
49668	36.9 °C	B4	0.226	B	4	FALSE	0.25	Moved to Second Competition	E. coli
